Month_code,item_name,consumed-stock_amount,Total Sales[POS Sales less GST + Swiggy to Loocos],consumed-stock_amount%
2023-04,Pepsi 250ml Can,60.0,446139.94999999995,0.01
2023-04,Pepsi 250ml Pet,1050.0,446139.94999999995,0.24
2023-04,Pepsi 250ml Pet,682.5,446139.94999999995,0.15
2023-04,Pepsi 750ml Pet,2475.33,446139.94999999995,0.55
2023-04,Pepsi 750ml Pet,584.4599999999999,446139.94999999995,0.13
2023-04,Pineapple slice-Tajir Habit-850g,220.5,446139.94999999995,0.05
2023-04,Piri Piri Marinade 1KG,222.5,446139.94999999995,0.05
2023-04,Pizza Premix,4991.96,446139.94999999995,1.12
2023-04,Pizza sauce premix,123.89999999999998,446139.94999999995,0.03
2023-04,Ponni Rice,962.0,446139.94999999995,0.22
2023-04,Processed cheese block,2475.0,446139.94999999995,0.55
2023-04,Processed cheese block,-2199.99,446139.94999999995,-0.49
2023-04,Puramate Basil 250g Pouch,23.39999999999999,446139.94999999995,0.01
2023-04,Puramate Pasta-Gomiti Rigate - macroni - 500g,408.0,446139.94999999995,0.09
2023-04,Puramate Pasta-Gomiti Rigate - macroni - 500g,-340.0,446139.94999999995,-0.08
2023-04,Puramate Pasta-Gomiti Rigate 500g,136.0,446139.94999999995,0.03
2023-04,Puramate Pasta-Penne Rigatte 500g,1360.0,446139.94999999995,0.3
2023-04,Puramate Pasta-Penne Rigatte 500g,748.0,446139.94999999995,0.17
2023-04,Puramate Pasta-Penne Rigatte 500g,-1088.0,446139.94999999995,-0.24
2023-04,Red yellow capsicum-isha Vegitable,505.0,446139.94999999995,0.11
2023-04,Regular Pizza Box,4941.9,446139.94999999995,1.11
2023-04,Reitzel-Jalapeno Slice-2.9kg,-1788.0,446139.94999999995,-0.4
2023-04,Rice-Nawab-26kg,296.0,446139.94999999995,0.07
2023-04,Salad Bowl 250ml,247.38000000000005,446139.94999999995,0.06
2023-04,Salad Bowl 500ml,-72.60000000000002,446139.94999999995,-0.02
2023-04,Salt Powder,40.0,446139.94999999995,0.01
2023-04,Salt Powder,2.5,446139.94999999995,0.0
2023-04,Savoury Wedges 2.5 KG,470.0,446139.94999999995,0.11
2023-04,Slice Mango 250ml pet,530.1,446139.94999999995,0.12
2023-04,Slice Mango 250ml pet,-17.670000000000073,446139.94999999995,-0.0
2023-04,Slice Mango 600ml pet,584.46,446139.94999999995,0.13
2023-04,Strawberry sause 750,42.66000000000001,446139.94999999995,0.01
2023-04,Strawberry-Ice cream,-22.819999999999993,446139.94999999995,-0.01
2023-04,Sugar-Loose,15.200000000000003,446139.94999999995,0.0
2023-04,Sumeru Nuggets Premium 1Kg,1191.68,446139.94999999995,0.27
2023-04,Sumeru Nuggets Premium 1Kg,-834.18,446139.94999999995,-0.19
2023-04,TAJIR JALAPENO SLICES 2.5 KG,2565.0,446139.94999999995,0.57
2023-04,Tandoori Chicken Masala-Bakers,144.0,446139.94999999995,0.03
2023-04,Tandoori Chicken Masala-Bakers,0.0,446139.94999999995,0.0
2023-04,Tandoori mix Masala,787.3599999999999,446139.94999999995,0.18
2023-04,Tea Loose,18.0,446139.94999999995,0.0
2023-04,Tissue-Energy-Big,477.0,446139.94999999995,0.11
2023-04,Tripod,0.0,446139.94999999995,0.0
2023-04,Turmeric Powder-loose,24.119999999999997,446139.94999999995,0.01
2023-04,Vanilla Ice-cream,1088.0,446139.94999999995,0.24
2023-04,Vanilla Ice-cream,222.54000000000002,446139.94999999995,0.05
2023-04,Veeba Barbequesauce 1KG,232.39999999999998,446139.94999999995,0.05
2023-04,Veeba Chilli Flakes Seasoning(8G),396.9,446139.94999999995,0.09
2023-04,Veeba Eggless Mayonise Chef 1KG,3500.0,446139.94999999995,0.78
2023-04,Veeba Eggless Mayonise Chef 1KG,-280.0,446139.94999999995,-0.06
2023-04,Veeba Gouda Flavoured Dressing,215.03999999999996,446139.94999999995,0.05
2023-04,Veeba Ketchup Sachet,1351.84,446139.94999999995,0.3
2023-04,Veeba Ketchup Sachet,158.38,446139.94999999995,0.04
2023-04,Veeba Makhani Gravy 1KG,842.24,446139.94999999995,0.19
2023-04,Veeba Makhani Gravy 1KG,421.12,446139.94999999995,0.09
2023-04,Veeba Makhani Gravy 1KG,0.0,446139.94999999995,0.0
2023-04,Veeba Pasta & Pizza Sauce 1KG,3230.0,446139.94999999995,0.72
2023-04,Veeba Pasta & Pizza Sauce 1KG,2280.0,446139.94999999995,0.51
2023-04,Veeba T. Ketchup 1.2KG,1785.0,446139.94999999995,0.4
2023-04,Veeba Tandoori Spread-1kg,303.79999999999995,446139.94999999995,0.07
2023-04,Vegitables,13648.0,446139.94999999995,3.06
2023-04,Vermicelli Mix,90.0,446139.94999999995,0.02
2023-04,Vineger,0.0,446139.94999999995,0.0
2023-04,Washing Powder 500G,31.0,446139.94999999995,0.01
2023-04,Wooden Spoon-110mm,109.0,446139.94999999995,0.02
2023-04,Wooden Spoon-110mm,-23.979999999999997,446139.94999999995,-0.01
2023-04,Wooden Spoon-160mm,68.75,446139.94999999995,0.02
2023-04,Zippy  B.Fast Sausage ,383.03999999999996,446139.94999999995,0.09
2023-04,Zippy Chicken Salami,343.72,446139.94999999995,0.08
2023-04,badam,16.0,446139.94999999995,0.0
2023-04,butter,1520.0,446139.94999999995,0.34
2023-04,butter papper,87.5,446139.94999999995,0.02
2023-04,cello tape,-225.0,446139.94999999995,-0.05
2023-04,chicken kheema-Adakkaputhur,498.0,446139.94999999995,0.11
2023-04,egg,138.0,446139.94999999995,0.03
2023-04,egg-6.50,39.0,446139.94999999995,0.01
2023-04,horlicks,20.0,446139.94999999995,0.0
2023-04,lighter,10.0,446139.94999999995,0.0
2023-04,milk-Milma-525ml,-56.0,446139.94999999995,-0.01
2023-04,plastic Cover-1kg,0.0,446139.94999999995,0.0
2023-04,plastic cover 5kg,-80.0,446139.94999999995,-0.02
2023-04,plastic cover-HM- 5kg,85.0,446139.94999999995,0.02
2023-03,7UP 1250ml Pet,3475.2,384028.94999999995,0.9
2023-03,7UP 1250ml Pet,-637.1200000000001,384028.94999999995,-0.17
2023-03,7UP 750ml Pet,1650.22,384028.94999999995,0.43
2023-03,7UP 750ml Pet,-378.17999999999984,384028.94999999995,-0.1
2023-03,7up 250ml Can,720.0,384028.94999999995,0.19
2023-03,7up 250ml Can,-192.0,384028.94999999995,-0.05
2023-03,7up 250ml Pet,1050.0,384028.94999999995,0.27
2023-03,7up 250ml Pet,-455.0,384028.94999999995,-0.12
2023-03,AMUL Mozzarella Diced 1Kg,32144.239999999998,384028.94999999995,8.37
2023-03,Agarbathi,35.0,384028.94999999995,0.01
2023-03,Aqua Fina Mineral Water 1Ltr,503.97,384028.94999999995,0.13
2023-03,Aqua Fina Mineral Water 1Ltr,-167.99,384028.94999999995,-0.04
2023-03,Atta Loose,1081.3,384028.94999999995,0.28
2023-03,BBQ Mix Masala,530.8799999999999,384028.94999999995,0.14
2023-03,BBQ Wings,983.1399999999999,384028.94999999995,0.26
2023-03,Baby Corn Whole-450GM-Golden Crown,130.0,384028.94999999995,0.03
2023-03,Baby Corn Whole-800GM-Tajir Habit,-224.0,384028.94999999995,-0.06
2023-03,Baby Corn Whole-Fresh-Isha Vegitables,532.0,384028.94999999995,0.14
2023-03,Basil-fresh-Isha Vegitables,194.0,384028.94999999995,0.05
2023-03,Battery Small,12.0,384028.94999999995,0.0
2023-03,Beans-veg,6.0,384028.94999999995,0.0
2023-03,Berry Fresh Banana Pulp,0.0,384028.94999999995,0.0
2023-03,Berry Fresh Chicku Pulp,540.0,384028.94999999995,0.14
2023-03,Berry Fresh Chicku Pulp,-198.0,384028.94999999995,-0.05
2023-03,Berry Fresh Tender Coconut Pulp,350.0,384028.94999999995,0.09
2023-03,Bio-Bag-10x14-140,46.0,384028.94999999995,0.01
2023-03,Bio-Bag-13x16-90,34.5,384028.94999999995,0.01
2023-03,Bio-Bag-16x20-50,184.0,384028.94999999995,0.05
2023-03,Bio-Bag-20x26-35,57.5,384028.94999999995,0.01
2023-03,Bitter Guard-Veg,33.0,384028.94999999995,0.01
2023-03,Black Grapes,40.0,384028.94999999995,0.01
2023-03,Black pepper,64.8,384028.94999999995,0.02
2023-03,Bornless Chicken- Adakkaputhur,13470.99,384028.94999999995,3.51
2023-03,Bread Premix,378.0,384028.94999999995,0.1
2023-03,Brocoli-isha Vegitable,714.0,384028.94999999995,0.19
2023-03,Brownie,1613.1999999999998,384028.94999999995,0.42
2023-03,Brush,60.0,384028.94999999995,0.02
2023-03,Butter Scotch Ice-cream,386.5,384028.94999999995,0.1
2023-03,Butter Scotch Sauce 750ml,55.2,384028.94999999995,0.01
2023-03,Butter Scotch Sauce 750ml,-0.07,384028.94999999995,-0.0
2023-03,CHILLY FLAKES SACHET 0.8GM,1455.67,384028.94999999995,0.38
2023-03,Candyman Fantastick,99.0,384028.94999999995,0.03
2023-03,Capcicum-Veg,1092.05,384028.94999999995,0.28
2023-03,Carrot-Veg,68.0,384028.94999999995,0.02
2023-03,Cash Voucher Book,111.0,384028.94999999995,0.03
2023-03,Cashew nut,305.0,384028.94999999995,0.08
2023-03,Catering Cap,80.0,384028.94999999995,0.02
2023-03,Cauli Flower-veg,158.0,384028.94999999995,0.04
2023-03,Cheera-veg,50.0,384028.94999999995,0.01
2023-03,Cherry,71.0,384028.94999999995,0.02
2023-03,Chettinad Mix,32.55000000000001,384028.94999999995,0.01
2023-03,Chicken Kheema,51.8,384028.94999999995,0.01
2023-03,Chicken Kheema  Masala,-32.55,384028.94999999995,-0.01
2023-03,Chicken Kheema  Masala,162.75,384028.94999999995,0.04
2023-03,Chicken Masala,26.0,384028.94999999995,0.01
2023-03,Chicken Nuggets-Godrej-1kg,640.0,384028.94999999995,0.17
2023-03,Chicken Nuggets-Godrej-1kg,-160.0,384028.94999999995,-0.04
2023-03,Chicken-Masala-Melam,58.0,384028.94999999995,0.02
2023-03,Chicken-Masala-Melam,-23.2,384028.94999999995,-0.01
2023-03,Chicken-Whole-Staff,1199.02,384028.94999999995,0.31
2023-03,Chilli Flakes,110.0,384028.94999999995,0.03
2023-03,Chilli Flakes-Puramate-400grm,143.85,384028.94999999995,0.04
2023-03,Chilli Flakes-Puramate-400grm,-230.16,384028.94999999995,-0.06
2023-03,Chilli Flakes-Tasty Pixel-Veeba-Sachet-0.8g,-38.1,384028.94999999995,-0.01
2023-03,Chilli Flakes-Tasty Pixel-Veeba-Sachet-0.8g,-396.9000000000001,384028.94999999995,-0.1
2023-03,Chilli Powder Loose,-60.0,384028.94999999995,-0.02
2023-03,Chilly Powder 1kg-Eastern,198.01,384028.94999999995,0.05
2023-03,Chocolate Ice-cream,315.0,384028.94999999995,0.08
2023-03,Cling Flim,130.0,384028.94999999995,0.03
2023-03,Coriander Leaves-Veg,49.0,384028.94999999995,0.01
2023-03,Coriander Powder-loose,159.8,384028.94999999995,0.04
2023-03,Corn Meal - Chola Rava,80.0,384028.94999999995,0.02
2023-03,Corn Meal - MAKKA RAVA,180.0,384028.94999999995,0.05
2023-03,Corn Meal - MAKKA RAVA,-99.0,384028.94999999995,-0.03
2023-03,Cucumber-veg,10.0,384028.94999999995,0.0
2023-03,Curd-Sheethal-400g,224.0,384028.94999999995,0.06
2023-03,DVC BLUE OCCEAN FLV SYRUP 750ML,932.01,384028.94999999995,0.24
2023-03,DVC BLUE OCCEAN FLV SYRUP 750ML,-195.41000000000008,384028.94999999995,-0.05
2023-03,DVC Green Apple 750 ML,1304.82,384028.94999999995,0.34
2023-03,DVC Green Apple 750 ML,97.69999999999982,384028.94999999995,0.03
2023-03,DVC MOJITO MINT 750ML,2442.6,384028.94999999995,0.64
2023-03,DVC MOJITO MINT 750ML,349.6,384028.94999999995,0.09
2023-03,DVC Mint Flavoured Syrup 750 ml,-1304.83,384028.94999999995,-0.34
2023-03,DVC PASSION FRUIT FLV SYRUP 750ML,635.0799999999999,384028.94999999995,0.17
2023-03,Dew 250ml Can,330.0,384028.94999999995,0.09
2023-03,Dew 250ml Pet,525.0,384028.94999999995,0.14
2023-03,Dew 250ml Pet,192.5,384028.94999999995,0.05
2023-03,Dew 750ml Pet,1650.22,384028.94999999995,0.43
2023-03,Dew 750ml Pet,-618.8399999999999,384028.94999999995,-0.16
2023-03,Dip Bowl,-135.7,384028.94999999995,-0.04
2023-03,Dried Yeast,1699.9,384028.94999999995,0.44
2023-03,Dried Yeast,1.6,384028.94999999995,0.0
2023-03,Dried Yeast,-1937.89,384028.94999999995,-0.5
2023-03,Egg-5.5,770.0,384028.94999999995,0.2
2023-03,Exo Dishwash cake,28.8,384028.94999999995,0.01
2023-03,Flexi Cream Gold,973.4999999999998,384028.94999999995,0.25
2023-03,French Fries 6mm-Funwave,13468.0,384028.94999999995,3.51
2023-03,French Fries 6mm-Funwave,-416.43,384028.94999999995,-0.11
2023-03,French Fries 6mm-Funwave,-10051.720000000001,384028.94999999995,-2.62
2023-03,French Fries 9mm-Funwave,3640.0,384028.94999999995,0.95
2023-03,French Fries 9mm-Funwave,393.11999999999995,384028.94999999995,0.1
2023-03,French Fries Box,264.02,384028.94999999995,0.07
2023-03,Frozen Sweet Corn,625.0,384028.94999999995,0.16
2023-03,Frozen Sweet Corn,-600.0,384028.94999999995,-0.16
2023-03,Frozen Sweet Corn-Pal Fresh,495.0,384028.94999999995,0.13
2023-03,G.Crown Mushroom Slice 800g,3920.0,384028.94999999995,1.02
2023-03,GO Orange Cheddar Cheese 2kg,339.9,384028.94999999995,0.09
2023-03,GO-Monterey Jack Cheese-2kg,0.0,384028.94999999995,0.0
2023-03,Garlic Bread Box,3023.76,384028.94999999995,0.79
2023-03,Garlic Chilli Spread,113.39999999999986,384028.94999999995,0.03
2023-03,Garlic-Veg,613.4,384028.94999999995,0.16
2023-03,Gas-LPG-HPCL,12900.0,384028.94999999995,3.36
2023-03,Ginger-Veg,80.0,384028.94999999995,0.02
2023-03,Green Chilly-Veg,148.0,384028.94999999995,0.04
2023-03,Herb Mix Masla,702.2399999999998,384028.94999999995,0.18
2023-03,Hersheys Cocoa-70grm,99.0,384028.94999999995,0.03
2023-03,Hersheys Cocoa-70grm,-84.86,384028.94999999995,-0.02
2023-03,Hersheys Syrup-200grm,94.0,384028.94999999995,0.02
2023-03,Hersheys Syrup-200grm,-70.5,384028.94999999995,-0.02
2023-03,Honey,276.0,384028.94999999995,0.07
2023-03,Ice cube,105.0,384028.94999999995,0.03
2023-03,JIVO Pomace Olive Oil ,636.52,384028.94999999995,0.17
2023-03,Jumbo Cover-Blue,72.5,384028.94999999995,0.02
2023-03,KOT Printing Rolls,-2964.0,384028.94999999995,-0.77
2023-03,Lamp Pepperoni,517.83,384028.94999999995,0.13
2023-03,Large Pizza Box,221.25,384028.94999999995,0.06
2023-03,Lehar Soda,790.08,384028.94999999995,0.21
2023-03,Lehar Soda,-246.89999999999998,384028.94999999995,-0.06
2023-03,Lemon-Veg,795.0,384028.94999999995,0.21
2023-03,Lion Honey 1kg,-483.0,384028.94999999995,-0.13
2023-03,Maida(Porotta 50kg),8200.0,384028.94999999995,2.14
2023-03,Maida(Porotta 50kg),410.0,384028.94999999995,0.11
2023-03,Malas Chocolate Sauce 5 ltr,190.80999999999995,384028.94999999995,0.05
2023-03,Mango Crush Sauce 750ml Malas,0.0,384028.94999999995,0.0
2023-03,Masoor-Red,348.2,384028.94999999995,0.09
2023-03,Mc Cain Potato Wedges 2.5kg,963.2,384028.94999999995,0.25
2023-03,Mc Cain Potato Wedges 2.5kg,-115.57999999999998,384028.94999999995,-0.03
2023-03,Medium Pizza Box,3249.37,384028.94999999995,0.85
2023-03,Mexican Masala,1929.1999999999998,384028.94999999995,0.5
2023-03,Micro 13x16,154.0,384028.94999999995,0.04
2023-03,Micro 13x16,108.5,384028.94999999995,0.03
2023-03,Micro 16x20,420.0,384028.94999999995,0.11
2023-03,Micro 16x20,42.0,384028.94999999995,0.01
2023-03,Micro 20x26,140.0,384028.94999999995,0.04
2023-03,Micro 20x26,60.66,384028.94999999995,0.02
2023-03,Micro 27x30,0.0,384028.94999999995,0.0
2023-03,Milk-Milma,182.0,384028.94999999995,0.05
2023-03,Milk-Sheethal-450ml,1638.0,384028.94999999995,0.43
2023-03,Milkymist Cheese BLock 1KG,2200.0,384028.94999999995,0.57
2023-03,Mini Burger Box,-493.95,384028.94999999995,-0.13
2023-03,Mint-Veg,62.0,384028.94999999995,0.02
2023-03,Mirinda 250ml pet,525.0,384028.94999999995,0.14
2023-03,Mirinda 250ml pet,-350.0,384028.94999999995,-0.09
2023-03,Mirinda 750ml pet,412.55999999999995,384028.94999999995,0.11
2023-03,Mittai-Milk-Amul,62.0,384028.94999999995,0.02
2023-03,Mixed Herb Loose,192.0,384028.94999999995,0.05
2023-03,Moktails Glass,1326.0800000000002,384028.94999999995,0.35
2023-03,Mop stick,22.0,384028.94999999995,0.01
2023-03,Mustard-Oil,105.0,384028.94999999995,0.03
2023-03,Mustard-Oil,42.0,384028.94999999995,0.01
2023-03,Mutton Masala,45.0,384028.94999999995,0.01
2023-03,Neo Red Paprika 3Kg,315.4599999999998,384028.94999999995,0.08
2023-03,Neo-Black Sliced Olives-3kg,626.0800000000002,384028.94999999995,0.16
2023-03,Note Book small,25.0,384028.94999999995,0.01
2023-03,OREGANO SACHET 0.8GM,1980.0,384028.94999999995,0.52
2023-03,OREGANO SACHET 0.8GM,-1004.6599999999999,384028.94999999995,-0.26
2023-03,Onion-Veg,1415.0,384028.94999999995,0.37
2023-03,Oregano Sprinkler 500g,3045.0,384028.94999999995,0.79
2023-03,Oregano Sprinkler 500g,-2375.1,384028.94999999995,-0.62
2023-03,Padlock,145.0,384028.94999999995,0.04
2023-03,Palm Oil - Refined Oil,5008.0,384028.94999999995,1.3
2023-03,Paneer,945.0,384028.94999999995,0.25
2023-03,Paneer Tikka Butter Masala,310.79999999999984,384028.94999999995,0.08
2023-03,Paper Glass,325.0,384028.94999999995,0.08
2023-03,Paper Glass,-28.599999999999994,384028.94999999995,-0.01
2023-03,Paper Plates,9.0,384028.94999999995,0.0
2023-03,Paper Straw,40.6,384028.94999999995,0.01
2023-03,Paper Straw,35.0,384028.94999999995,0.01
2023-03,Paper Straw Big,45.0,384028.94999999995,0.01
2023-03,Paper Straw Big,-38.25,384028.94999999995,-0.01
2023-03,Paper Straw Small,35.0,384028.94999999995,0.01
2023-03,Paper Straw Small,-38.5,384028.94999999995,-0.01
2023-03,Papper carry bag large,92.0,384028.94999999995,0.02
2023-03,Papper carry bag medium,495.0,384028.94999999995,0.13
2023-03,Papper carry bag small,1152.0,384028.94999999995,0.3
2023-03,Parsely- Isha Vegitable,116.5,384028.94999999995,0.03
2023-03,Pasta Container Black,-658.46,384028.94999999995,-0.17
2023-03,Pepsi 1250ml Pet,2085.12,384028.94999999995,0.54
2023-03,Pepsi 1250ml Pet,-695.04,384028.94999999995,-0.18
2023-03,Pepsi 250ml Can,720.0,384028.94999999995,0.19
2023-03,Pepsi 250ml Can,0.0,384028.94999999995,0.0
2023-03,Pepsi 250ml Pet,2100.0,384028.94999999995,0.55
2023-03,Pepsi 250ml Pet,-717.5,384028.94999999995,-0.19
2023-03,Pepsi 750ml Pet,2475.33,384028.94999999995,0.64
2023-03,Pepsi 750ml Pet,-550.0799999999999,384028.94999999995,-0.14
2023-03,Pineapple slice-Tajir Habit-500g,220.5,384028.94999999995,0.06
2023-03,Pineapple-Veg,108.0,384028.94999999995,0.03
2023-03,Piri Piri Marinade 1KG,89.0,384028.94999999995,0.02
2023-03,Pizza Premix,2764.13,384028.94999999995,0.72
2023-03,Pizza sauce premix,898.28,384028.94999999995,0.23
2023-03,Potato-Veg,741.0,384028.94999999995,0.19
2023-03,Processed cheese block,1375.0,384028.94999999995,0.36
2023-03,Processed cheese block,-2475.0,384028.94999999995,-0.64
2023-03,Puramate Basil 250g Pouch,187.2,384028.94999999995,0.05
2023-03,Puramate Pasta-Gomiti Rigate - macroni - 500g,136.0,384028.94999999995,0.04
2023-03,Puramate Pasta-Gomiti Rigate - macroni - 500g,0.0,384028.94999999995,0.0
2023-03,Puramate Pasta-Penne Rigatte 500g,680.0,384028.94999999995,0.18
2023-03,Puramate Pasta-Penne Rigatte 500g,-108.79999999999995,384028.94999999995,-0.03
2023-03,Red Apple,96.0,384028.94999999995,0.02
2023-03,Red yellow capsicum-isha Vegitable,631.5,384028.94999999995,0.16
2023-03,Regular Pizza Box,3693.419999999999,384028.94999999995,0.96
2023-03,Reitzel-Jalapeno Slice-2.9kg,3576.0,384028.94999999995,0.93
2023-03,Rice-Nawab-26kg,962.0,384028.94999999995,0.25
2023-03,Rice-Nawab-26kg,-666.0,384028.94999999995,-0.17
2023-03,Salad Bowl 250ml,-418.19000000000005,384028.94999999995,-0.11
2023-03,Salad Bowl 500ml,464.64,384028.94999999995,0.12
2023-03,Salt Powder,30.0,384028.94999999995,0.01
2023-03,Salt Powder,-3.0,384028.94999999995,-0.0
2023-03,Salt-sprinkle-powder,12.0,384028.94999999995,0.0
2023-03,Shake Glass,680.0,384028.94999999995,0.18
2023-03,Slice Mango 250ml pet,1060.2,384028.94999999995,0.28
2023-03,Slice Mango 250ml pet,-282.7199999999999,384028.94999999995,-0.07
2023-03,Slice Mango 600ml pet,137.51999999999998,384028.94999999995,0.04
2023-03,Soap Powder-500g,35.0,384028.94999999995,0.01
2023-03,Soda Spoon,180.0,384028.94999999995,0.05
2023-03,Strawberry sause 750,0.0,384028.94999999995,0.0
2023-03,Strawberry-Ice cream,22.819999999999993,384028.94999999995,0.01
2023-03,Sugar-Loose,64.6,384028.94999999995,0.02
2023-03,Sumeru Nuggets Premium 1Kg,0.0,384028.94999999995,0.0
2023-03,TAJIR JALAPENO SLICES 2.5 KG,-2565.0,384028.94999999995,-0.67
2023-03,Tandoori Chicken Masala-Bakers,145.0,384028.94999999995,0.04
2023-03,Tandoori mix Masala,610.96,384028.94999999995,0.16
2023-03,Tea Loose,27.0,384028.94999999995,0.01
2023-03,Tissue-Energy-Big,378.0,384028.94999999995,0.1
2023-03,Tomato-Veg,2074.0,384028.94999999995,0.54
2023-03,Towel,60.0,384028.94999999995,0.02
2023-03,Tripod,-666.0,384028.94999999995,-0.17
2023-03,Turmeric Powder,35.0,384028.94999999995,0.01
2023-03,Turmeric Powder-loose,24.0,384028.94999999995,0.01
2023-03,Vanilla Ice-cream,1632.0,384028.94999999995,0.42
2023-03,Vanilla Ice-cream,-346.18,384028.94999999995,-0.09
2023-03,Veeba Barbequesauce 1KG,99.60000000000002,384028.94999999995,0.03
2023-03,Veeba Eggless Mayonise Chef 1KG,3920.0,384028.94999999995,1.02
2023-03,Veeba Eggless Mayonise Chef 1KG,-1820.0,384028.94999999995,-0.47
2023-03,Veeba Gouda Flavoured Dressing,1701.0,384028.94999999995,0.44
2023-03,Veeba Gouda Flavoured Dressing,430.08000000000004,384028.94999999995,0.11
2023-03,Veeba Ketchup Sachet,1919.76,384028.94999999995,0.5
2023-03,Veeba Ketchup Sachet,-563.93,384028.94999999995,-0.15
2023-03,Veeba Makhani Gravy 1KG,421.12,384028.94999999995,0.11
2023-03,Veeba Pasta & Pizza Sauce 1KG,1970.0,384028.94999999995,0.51
2023-03,Veeba T. Ketchup 1.2KG,367.5,384028.94999999995,0.1
2023-03,Veeba Tandoori Spread-1kg,455.70000000000005,384028.94999999995,0.12
2023-03,Vermicelli Mix,30.0,384028.94999999995,0.01
2023-03,Vilekkenna,62.0,384028.94999999995,0.02
2023-03,Vineger,0.0,384028.94999999995,0.0
2023-03,Whitner,25.0,384028.94999999995,0.01
2023-03,Whole Chilly,26.0,384028.94999999995,0.01
2023-03,Wooden Spoon-110mm,109.0,384028.94999999995,0.03
2023-03,Wooden Spoon-110mm,-11.439999999999998,384028.94999999995,-0.0
2023-03,Wooden Spoon-160mm,125.0,384028.94999999995,0.03
2023-03,Wooden Spoon-160mm,-43.269999999999996,384028.94999999995,-0.01
2023-03,Zippy  B.Fast Sausage ,957.5999999999999,384028.94999999995,0.25
2023-03,Zippy  B.Fast Sausage ,-638.4,384028.94999999995,-0.17
2023-03,Zippy Chicken Salami,937.44,384028.94999999995,0.24
2023-03,Zippy Chicken Salami,-499.96000000000004,384028.94999999995,-0.13
2023-03,badam,104.0,384028.94999999995,0.03
2023-03,bred premix,113.4,384028.94999999995,0.03
2023-03,brinjal-veg,18.0,384028.94999999995,0.0
2023-03,butter,1140.0,384028.94999999995,0.3
