YEAR_MONTH,Txn_Date,Invoice_No,Item_Name,Price,Qty,Sub_Total,Discount,Final_Total,Variation,Category
2026-01,2026-01-01,8271.0,Mexicana Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-01,8271.0,Pineapple Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-01,8271.0,Chicken Popcorn,135.0,1.0,135.0,0.0,141.76,,Munchies
2026-01,2026-01-01,8271.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-01,8271.0,Mint Lime Juice,45.0,1.0,45.0,0.0,47.26,,Shakes & Juices
2026-01,2026-01-01,8271.0,Blue Curacao,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-01,8271.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-01,8270.0,Super Saver Meal Medium,499.0,1.0,499.0,0.0,523.96,,Combos
2026-01,2026-01-01,8269.0,Super Saver Meal Regular,299.0,1.0,299.0,0.0,313.96,,Combos
2026-01,2026-01-01,8269.0,Pizza Upgrade,30.0,1.0,30.0,0.0,31.5,,Soft Drinks
2026-01,2026-01-01,8269.0,Passion Fruit,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-01,8268.0,Veg Tandoori Paneer Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Veg Pizza
2026-01,2026-01-01,8268.0,Mexicana Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-01,8267.0,Soda,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-01,8266.0,Red Indian Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-01,8266.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-01,8265.0,Super Saver Meal Regular,299.0,1.0,299.0,0.0,313.96,,Combos
2026-01,2026-01-01,8264.0,Pepsi@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-01,8263.0,Schezwan Paneer (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-01,8263.0,Fiery Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-01,8262.0,2 Regular Veg@349,389.0,1.0,389.0,0.0,408.46,,Combos
2026-01,2026-01-01,8262.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-01,8261.0,Chocolate Shake,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
2026-01,2026-01-01,8261.0,2 Regular Non-veg@409,489.0,1.0,489.0,0.0,513.46,,Combos
2026-01,2026-01-01,8261.0,Green Apple,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-01,8261.0,2 Medium Non-veg@759,759.0,1.0,759.0,0.0,796.96,,Combos
2026-01,2026-01-01,8260.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-01,8260.0,2 Regular Veg@349,429.0,1.0,429.0,0.0,450.46,,Combos
2026-01,2026-01-01,8260.0,Supreme Veg Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-01,8260.0,Paneer Tikka Butter Masala (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-01,8260.0,Garlic Bread Supreme [veg],165.0,2.0,330.0,0.0,346.5,,Garlic Bread
2026-01,2026-01-01,8260.0,Pepsi@50rs,50.0,1.0,50.0,0.0,50.0,,Soft Drinks
2026-01,2026-01-01,8260.0,Mdew 250ml Pet,20.0,2.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-01,8260.0,Pepsi 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-01,8259.0,Butter Chicken Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-01,8258.0,Hot Chicken Pizza (12 Inch),655.0,1.0,655.0,0.0,687.76,12 Inch,Non Veg Pizza
2026-01,2026-01-01,8258.0,Burger Combo @ 169,169.0,2.0,338.0,0.0,354.9,,Burger
2026-01,2026-01-01,8258.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-01,8257.0,Schezwan Chicken (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-01,8257.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-01,8257.0,Peri Peri Dip,30.0,1.0,30.0,0.0,31.5,,Munchies
2026-01,2026-01-01,8256.0,Tandoori Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-01,8256.0,Green Apple,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-01,8256.0,Bubble Gum,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-01,8256.0,Chocolate Shake,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
2026-01,2026-01-01,8256.0,Tandoori Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-01,8255.0,Tandoori Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-01,8254.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-01,8254.0,Water Melon,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-01,8254.0,Grapes Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-01,8253.0,2 Medium Non-veg@759,859.0,1.0,859.0,0.0,901.96,,Combos
2026-01,2026-01-01,8252.0,Hot Chicken Pizza (9 Inch),445.0,1.0,445.0,0.0,467.26,9 Inch,Non Veg Pizza
2026-01,2026-01-01,8251.0,Schezwan Paneer (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Veg Pizza
2026-01,2026-01-01,8251.0,Mdew@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-01,8250.0,Chicken Nuggets,130.0,1.0,130.0,0.0,136.5,,Munchies
2026-01,2026-01-01,8250.0,Slice 200ml,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-01,8249.0,Cheese N Corn Chicken (9 Inch),445.0,1.0,445.0,0.0,467.26,9 Inch,Non Veg Pizza
2026-01,2026-01-01,8249.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-01,8248.0,Chikku Shake,89.0,1.0,89.0,0.0,89.0,,Shakes & Juices
2026-01,2026-01-01,8248.0,Mint Lime Juice,45.0,1.0,45.0,0.0,47.26,,Shakes & Juices
2026-01,2026-01-01,8247.0,Hot Treat Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-01,8246.0,2 Medium Veg@699,749.0,1.0,749.0,0.0,786.46,,Combos
2026-01,2026-01-01,8245.0,BBQ & Onion Pizza (12 Inch),655.0,1.0,655.0,0.0,687.76,12 Inch,Non Veg Pizza
2026-01,2026-01-01,8245.0,Chocolate Shake,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
2026-01,2026-01-01,8245.0,Chikku Shake,89.0,1.0,89.0,0.0,89.0,,Shakes & Juices
2026-01,2026-01-01,8244.0,Regular Chicken Burger,105.0,3.0,315.0,0.0,330.76,,Burger
2026-01,2026-01-01,8244.0,Mint Lime Juice,45.0,1.0,45.0,0.0,47.26,,Shakes & Juices
2026-01,2026-01-01,8243.0,Tandoori Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-01,8242.0,Schezwan Chicken (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-01,8242.0,Supreme Veg Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-01,8242.0,Chocolate Shake,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
2026-01,2026-01-01,8242.0,Water Melon,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-01,8241.0,Mexican Veg Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
2026-01,2026-01-01,8241.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-01,8241.0,Pepsi 250ml Can,35.0,1.0,35.0,0.0,35.0,,Soft Drinks
2026-01,2026-01-01,8239.0,2 Medium Non-veg@759,859.0,1.0,859.0,0.0,901.96,,Combos
2026-01,2026-01-01,8239.0,Nutty Vanilla,175.0,1.0,175.0,0.0,183.76,,Sundaes
2026-01,2026-01-01,8239.0,Sizzling Brownie,205.0,1.0,205.0,0.0,215.26,,Desserts
2026-01,2026-01-01,8237.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-01,8237.0,Mdew@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-01,8236.0,Chicken Tikka Butter Masala (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-01,8236.0,Cheesy Fries,155.0,1.0,155.0,0.0,162.76,,Munchies
2026-01,2026-01-01,8235.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-01,8234.0,2 Large Non-veg@1149,1269.0,1.0,1269.0,0.0,1332.46,,Combos
2026-01,2026-01-01,8233.0,Tandoori Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-01,8233.0,Garlic Bread,120.0,1.0,120.0,0.0,126.0,,Garlic Bread
2026-01,2026-01-01,8232.0,Meat Feast Pizza (12 Inch),725.0,1.0,725.0,0.0,761.26,12 Inch,Non Veg Pizza
2026-01,2026-01-01,8232.0,Butter Chicken Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-01,8231.0,Non Veg Meal For 1,289.0,1.0,289.0,0.0,303.46,,Combos
2026-01,2026-01-01,8230.0,Combo Delight Non-veg,189.0,1.0,189.0,0.0,198.44,,Combos
2026-01,2026-01-01,8229.0,Schezwan Chicken (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-01,8228.0,Watermelon Juice,80.0,2.0,160.0,0.0,168.0,,Shakes & Juices
2026-01,2026-01-01,8227.0,Combo Delight Non-veg,189.0,1.0,189.0,0.0,198.44,,Combos
2026-01,2026-01-01,8227.0,Burger Combo @ 169,169.0,1.0,169.0,0.0,177.44,,Burger
2026-01,2026-01-01,8227.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-01,8226.0,Veg Meal For 1,259.0,1.0,259.0,0.0,271.96,,Combos
2026-01,2026-01-01,8226.0,Sizzling Brownie,205.0,1.0,205.0,0.0,215.26,,Desserts
2026-01,2026-01-01,8225.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-01,8225.0,Mineral Water,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-01,8224.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-01,8223.0,Supreme Veg Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Veg Pizza
2026-01,2026-01-01,8223.0,Mexicana Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-01,8222.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-01,8222.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-01,8222.0,Fresh Garden Mint,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-01,8221.0,BBQ & Onion Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-01,8220.0,Hot Chicken Pizza (9 Inch),445.0,1.0,445.0,0.0,467.26,9 Inch,Non Veg Pizza
2026-01,2026-01-01,8220.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-02,8301.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-02,8300.0,Tandoori Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-02,8300.0,Greek Chicken Salad[non-veg],189.0,1.0,189.0,0.0,198.44,,Salad
2026-01,2026-01-02,8299.0,Bbq Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-02,8299.0,Green Apple,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-02,8298.0,Watermelon Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-02,8298.0,Pineapple Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-02,8298.0,Brownie With Ice Cream,189.0,1.0,189.0,0.0,198.44,,Desserts
2026-01,2026-01-02,8297.0,Super Saver Meal Regular,299.0,1.0,299.0,0.0,313.96,,Combos
2026-01,2026-01-02,8297.0,Soft Drink,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-02,8296.0,Veg Burger,90.0,3.0,270.0,0.0,283.5,,Burger
2026-01,2026-01-02,8296.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-02,8296.0,Green Apple,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-02,8295.0,New York Pizza (9 Inch),545.0,1.0,545.0,0.0,572.26,9 Inch,Non Veg Pizza
2026-01,2026-01-02,8295.0,Garlic Bread With Cheese,155.0,1.0,155.0,0.0,162.76,,Garlic Bread
2026-01,2026-01-02,8295.0,7up @50rs,50.0,1.0,50.0,0.0,50.0,,Soft Drinks
2026-01,2026-01-02,8294.0,Mexicana Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-02,8294.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-02,8293.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-02,8291.0,Non Veg Meal For 4,829.0,1.0,829.0,0.0,870.46,,Combos
2026-01,2026-01-02,8290.0,Tandoori Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-02,8290.0,Loaded Fries,185.0,1.0,185.0,0.0,194.26,,Munchies
2026-01,2026-01-02,8289.0,Mexican Veg Pizza (9 Inch),385.0,1.0,385.0,0.0,404.26,9 Inch,Veg Pizza
2026-01,2026-01-02,8288.0,Super Saver Meal Medium,499.0,1.0,499.0,0.0,523.96,,Combos
2026-01,2026-01-02,8287.0,Mexicana Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-02,8286.0,Fiery Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-02,8286.0,Burger Combo @ 179,179.0,1.0,179.0,0.0,187.94,,Burger
2026-01,2026-01-02,8285.0,Supreme Veg Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-02,8285.0,Veg Burger,90.0,1.0,90.0,0.0,94.5,,Burger
2026-01,2026-01-02,8285.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-02,8284.0,Cheese N Macaroni Salad,159.0,1.0,159.0,0.0,166.96,,Salad
2026-01,2026-01-02,8284.0,Garlic Bread,120.0,1.0,120.0,0.0,126.0,,Garlic Bread
2026-01,2026-01-02,8284.0,Hot Garlic Dip,30.0,1.0,30.0,0.0,31.5,,Munchies
2026-01,2026-01-02,8284.0,Greek Salad,179.0,1.0,179.0,0.0,187.94,,Salad
2026-01,2026-01-02,8283.0,Garlic Bread With Cheese,155.0,1.0,155.0,0.0,162.76,,Garlic Bread
2026-01,2026-01-02,8282.0,Veg Pasta,245.0,1.0,245.0,0.0,257.26,,Pasta
2026-01,2026-01-02,8282.0,Veg Pasta,245.0,1.0,245.0,0.0,257.26,,Pasta
2026-01,2026-01-02,8281.0,BBQ & Onion Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-02,8281.0,Fresh Lime Juice,40.0,1.0,40.0,0.0,42.0,,Shakes & Juices
2026-01,2026-01-02,8280.0,Hot Chicken Pizza (9 Inch),445.0,1.0,445.0,0.0,467.26,9 Inch,Non Veg Pizza
2026-01,2026-01-02,8279.0,Watermelon Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-02,8279.0,Pineapple Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-02,8279.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-02,8278.0,Mexicana Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-02,8277.0,Mushroom Delight Pizza (12 Inch),545.0,1.0,545.0,0.0,572.26,12 Inch,Veg Pizza
2026-01,2026-01-02,8276.0,Cheese N Corn Chicken (9 Inch),445.0,1.0,445.0,0.0,467.26,9 Inch,Non Veg Pizza
2026-01,2026-01-02,8275.0,5 Cheese Pizza (7 Inch),235.0,1.0,235.0,0.0,246.76,7 Inch,Veg Pizza
2026-01,2026-01-02,8274.0,Bbq Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-02,8273.0,Combo Delight Non-veg,189.0,1.0,189.0,0.0,198.44,,Combos
2026-01,2026-01-02,8272.0,Bbq Chicken Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-03,8328.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-03,8327.0,Loaded Fries,185.0,1.0,185.0,0.0,194.26,,Munchies
2026-01,2026-01-03,8326.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-03,8326.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-03,8326.0,Blue Mojito,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-03,8325.0,Mexicana Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-03,8325.0,Cheesy Fries,155.0,1.0,155.0,0.0,162.76,,Munchies
2026-01,2026-01-03,8324.0,Soft Drink,30.0,1.0,30.0,0.0,30.0,,Soft Drinks
2026-01,2026-01-03,8323.0,2 Large Non-veg@1149,1269.0,1.0,1269.0,0.0,1332.46,,Combos
2026-01,2026-01-03,8323.0,Cheese N Corn Chicken (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-03,8322.0,Combo Delight Non-veg,189.0,1.0,189.0,0.0,198.44,,Combos
2026-01,2026-01-03,8322.0,Regular Chicken Burger,105.0,2.0,210.0,0.0,220.5,,Burger
2026-01,2026-01-03,8322.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-03,8321.0,2 Large Non-veg@1149,1149.0,1.0,1149.0,0.0,1206.46,,Combos
2026-01,2026-01-03,8320.0,Cheese N Corn Chicken (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-03,8319.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-03,8317.0,2 Regular Non-veg@409,489.0,1.0,489.0,0.0,513.46,,Combos
2026-01,2026-01-03,8316.0,Combo Delight Non-veg,189.0,1.0,189.0,0.0,198.44,,Combos
2026-01,2026-01-03,8315.0,Loaded Fries,185.0,1.0,185.0,0.0,194.26,,Munchies
2026-01,2026-01-03,8315.0,2 Regular Non-veg@409,449.0,1.0,449.0,0.0,471.46,,Combos
2026-01,2026-01-03,8314.0,Veg Burger,90.0,1.0,90.0,0.0,94.5,,Burger
2026-01,2026-01-03,8313.0,2 Large Non-veg@1149,1149.0,1.0,1149.0,0.0,1206.46,,Combos
2026-01,2026-01-03,8312.0,Schezwan Chicken (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-03,8312.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-03,8311.0,Burger Combo @ 179,179.0,1.0,179.0,0.0,187.94,,Burger
2026-01,2026-01-03,8311.0,Burger Combo @ 169,169.0,2.0,338.0,0.0,354.9,,Burger
2026-01,2026-01-03,8311.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-03,8310.0,Burn To Hell Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-03,8309.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-03,8308.0,American Heat (7 Inch),235.0,1.0,235.0,0.0,246.76,7 Inch,Veg Pizza
2026-01,2026-01-03,8308.0,Chocolate Shake,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
2026-01,2026-01-03,8307.0,BBQ & Onion Pizza (12 Inch),655.0,1.0,655.0,0.0,687.76,12 Inch,Non Veg Pizza
2026-01,2026-01-03,8307.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-03,8307.0,Loaded Fries,185.0,1.0,185.0,0.0,194.26,,Munchies
2026-01,2026-01-03,8307.0,Slice 200ml,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-03,8306.0,Non Veg Meal For 1,289.0,1.0,289.0,0.0,303.46,,Combos
2026-01,2026-01-03,8306.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-03,8305.0,Fresh Lime Juice,40.0,1.0,40.0,0.0,42.0,,Shakes & Juices
2026-01,2026-01-03,8305.0,Grapes Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-03,8304.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-03,8303.0,Tandoori Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-03,8303.0,Brownie With Ice Cream,189.0,1.0,189.0,0.0,198.44,,Desserts
2026-01,2026-01-04,8364.0,Mdew@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-04,8363.0,Mineral Water,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-04,8362.0,Brownie,115.0,1.0,115.0,0.0,120.76,,Desserts
2026-01,2026-01-04,8361.0,2 Regular Non-veg@409,489.0,1.0,489.0,0.0,513.46,,Combos
2026-01,2026-01-04,8361.0,Mint Lime Juice,45.0,1.0,45.0,0.0,47.26,,Shakes & Juices
2026-01,2026-01-04,8361.0,Grapes Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-04,8360.0,Mambo Combo Pizza (9 Inch),545.0,1.0,545.0,0.0,572.26,9 Inch,Non Veg Pizza
2026-01,2026-01-04,8360.0,Chicken Nuggets,130.0,1.0,130.0,0.0,136.5,,Munchies
2026-01,2026-01-04,8360.0,Veg Pasta,245.0,1.0,245.0,0.0,257.26,,Pasta
2026-01,2026-01-04,8359.0,Plain Cheese Pizza (7 Inch),175.0,1.0,175.0,0.0,183.76,7 Inch,Veg Pizza
2026-01,2026-01-04,8358.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-04,8356.0,Bbq Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-04,8355.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-04,8354.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-04,8354.0,Garlic Bread With Cheese,155.0,1.0,155.0,0.0,162.76,,Garlic Bread
2026-01,2026-01-04,8353.0,Regular Chicken Burger,105.0,2.0,210.0,0.0,220.5,,Burger
2026-01,2026-01-04,8353.0,Mdew 250ml Pet,20.0,2.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-04,8352.0,Combo Delight Non-veg,189.0,1.0,189.0,0.0,198.44,,Combos
2026-01,2026-01-04,8351.0,2 Regular Non-veg@409,489.0,1.0,489.0,0.0,513.46,,Combos
2026-01,2026-01-04,8351.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-04,8351.0,Mdew@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-04,8350.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-04,8349.0,2 Medium Non-veg@759,809.0,1.0,809.0,0.0,849.46,,Combos
2026-01,2026-01-04,8349.0,Green Apple,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-04,8348.0,Mexicana Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-04,8348.0,New York Pizza (7 Inch),315.0,1.0,315.0,0.0,330.76,7 Inch,Non Veg Pizza
2026-01,2026-01-04,8348.0,Green Apple,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-04,8348.0,Passion Fruit,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-04,8348.0,Brownie With Ice Cream,189.0,1.0,189.0,0.0,198.44,,Desserts
2026-01,2026-01-04,8348.0,Brownie,115.0,1.0,115.0,0.0,120.76,,Desserts
2026-01,2026-01-04,8347.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-04,8347.0,Garlic Bread Supreme[non-veg],185.0,1.0,185.0,0.0,194.26,,Garlic Bread
2026-01,2026-01-04,8347.0,Mint Lime Juice,45.0,2.0,90.0,0.0,94.5,,Shakes & Juices
2026-01,2026-01-04,8346.0,Loaded Fries,185.0,1.0,185.0,0.0,194.26,,Munchies
2026-01,2026-01-04,8346.0,Mint Lime Juice,45.0,1.0,45.0,0.0,47.26,,Shakes & Juices
2026-01,2026-01-04,8345.0,2 Medium Non-veg@759,759.0,1.0,759.0,0.0,796.96,,Combos
2026-01,2026-01-04,8345.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-04,8345.0,Pepsi@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-04,8345.0,Blue Mojito,99.0,1.0,99.0,0.0,103.96,,Mojitos
