Vendor_Name,Item_Name,UOM,Unit_Price,Date
Koonathil Traders,Golden Crown-Mushroom Slice-800Gm,Tin,98.0,2023-07-14
Koonathil Traders,Entree-Jalapeno Slices-2.9 Kg,Tin,266.07,2023-07-14
Koonathil Traders,Dvc-Green Apple-750Ml,Btl,414.0,2023-07-14
Koonathil Traders,Dvc-Passion Fruit-750Ml,Btl,414.0,2023-07-14
Koonathil Traders,Dvc-Blue Occean Flv Syrup-750Ml,Btl,414.0,2023-07-14
Koonathil Traders,Golden Crown-Baby Corn Whole-450Gm,Tin,65.0,2023-07-14
Koonathil Traders,Tajir Habit-Pineapple Slice-500Gm,tin,105.0,2023-07-14
Koonathil Traders,Chefs Art-Piri Piri Marinade-1Kg,kg,417.4,2023-07-14
Koonathil Traders,Milky Mist-Mozzarella Diced Cheese-2Kg,pkt,855.37,2023-07-15
Essar Associates,Pepsi-Dew-750Ml,Nos,294.69,2023-07-13
Koonathil Traders,Vks Chef'S Art-Oregano Sprinkler-500Gm,pkt,290.0,2023-07-21
Koonathil Traders,Vks Chef'S Art-Chilly Flakes 0.8Gm-300S,pkt,209.52,2023-07-21
Koonathil Traders,Dvc-Bubblegum-750Ml,Btl,414.0,2023-07-21
Koonathil Traders,Dvc-Cucumber-750Ml,Btl,414.0,2023-07-21
Koonathil Traders,Dvc-Mango Beverage Blend-750Ml,Btl,648.0,2023-07-21
Koonathil Traders,Dvc-Mixed Berry Beverage Blend-750Ml,Btl,648.0,2023-07-21
Koonathil Traders,Dvc-Peach Garden Syrup-750Ml,Btl,414.0,2023-07-21
Koonathil Traders,Dvc-Watermelon Syrup-750Ml,Btl,414.0,2023-07-21
Taha Enterprises,Veeba-Eggless Mayonise -1Kg,pkt,122.5,2023-07-21
Taha Enterprises,Veeba-Gouda Cheese-1Kg,pkt,188.16,2023-07-22
Taha Enterprises,Veeba-Ketchup Sachet (8G)-100,pkt,71.42,2023-07-22
Taha Enterprises,Veeba-Tasty Fixel Chilly Flakes 0.8Gm-250S,pkt,126.0,2023-07-22
Essar Associates,Pepsi-7Up Pet-250Ml,Case,525.0,2023-07-21
Essar Associates,Pepsi-7Up Pet-1250Ml,Case,992.91,2023-07-21
Essar Associates,Pepsi-Slice Mango-600Ml,Nos,30.7,2023-07-21
Essar Associates,Pepsi-Aqua Fina-1Ltr,Case,168.0,2023-07-21
Essar Associates,Pepsi-Pepsi Pet-250Ml,Case,525.0,2023-07-27
Essar Associates,Pepsi-Pepsi Pet-750Ml,Case,825.12,2023-07-27
Essar Associates,Pepsi-Pepsi Pet-1250Ml,Case,695.04,2023-07-27
Essar Associates,Pepsi-7Up Pet-750Ml,Case,825.12,2023-07-27
Essar Associates,Pepsi-7Up Pet-1250Ml,Case,695.04,2023-07-27
Essar Associates,Pepsi-Dew-500Ml,Nos,21.67,2023-07-27
Essar Associates,Pepsi-Mirinda-250Ml,Nos,12.5,2023-07-27
Essar Associates,Pepsi-Lehar Soda-750Ml,Case,395.04,2023-07-27
Lakshyam Foods,Looco'S-Browny-1Kg,kg,385.0,2023-07-31
Lakshyam Foods,Looco'S-French Fries Box-25Nos,Nos,5.35,2023-07-31
Lakshyam Foods,Looco'S-Herb Mix-1Kg,kg,425.0,2023-07-31
Lakshyam Foods,Looco'S-Mexican Mix-1Kg,kg,415.0,2023-07-31
Lakshyam Foods,Looco'S-Paneer Tikka Butter Masala -1Kg,kg,375.0,2023-07-31
Lakshyam Foods,Looco'S-Pepperoni-1Kg,kg,941.92,2023-07-31
Lakshyam Foods,Looco'S-Pizza Primix-1Kg,kg,240.0,2023-07-31
Lakshyam Foods,Looco'S-Pizza Sauce Primix-1Kg,kg,325.0,2023-07-31
Lakshyam Foods,Looco'S-Tandoori Mix-1Kg,kg,395.0,2023-07-31
Lakshyam Foods,Looco'S-Tripod-500Nos,Nos,1.35,2023-07-31
Lakshyam Foods,Looco'S-Schezwan Mix-1Kg,kg,350.0,2023-07-31
Koonathil Traders,Amul-Mozzarella Diced Cheese-1Kg,pkt,421.42,2023-07-28
Koonathil Traders,Milky Mist-Processed Cheese Block-1Kg,pkt,491.07,2023-07-28
Koonathil Traders,Zippy-Chicken Salami-1Kg,pkt,279.0,2023-07-28
Koonathil Traders,Zippy-Chicken Sausage-1Kg,pkt,285.0,2023-07-28
Koonathil Traders,Crest-Frozen Sweet Corn-1Kg,pkt,99.0,2023-07-28
Koonathil Traders,Funwave-French Fries 6Mm-2.5Kg,pkt,311.6,2023-07-28
Koonathil Traders,Golden Crown-Mushroom Slice-800Gm,Tin,99.0,2023-07-28
Koonathil Traders,Tajir Habit-Jalapeno Slices-2.9 Kg,Tin,285.0,2023-07-28
Koonathil Traders,Sirocco-Black Olives Slice-3 Kg,Tin,507.14,2023-07-28
Koonathil Traders,Neo-Red Paprika Slice-2.5Kg,Tin,388.0,2023-07-28
Koonathil Traders,Puramate-Pasta-Penne Rigatte-500Gm,pkt,60.72,2023-07-28
Koonathil Traders,Puramate-Pasta-Gomiti Rigatte-500Gm,Pkt,60.72,2023-07-28
Koonathil Traders,Dvc-Fresh Garden Mint-750Ml,Btl,414.0,2023-07-28
Koonathil Traders,Dvc-Strawberry-750Ml,Btl,414.0,2023-07-28
Koonathil Traders,Jivo-Pomace Olive Oil-1Ltr,Btl,371.43,2023-07-28
Koonathil Traders,Vks Chef'S Art-Oregano Sachet 0.8Gm-300S,pkt,209.52,2023-07-28
Koonathil Traders,Veeba-Ketchup -1.2Kg,Btl,93.75,2023-07-28
Koonathil Traders,Flexi-Flexi Cream Gold-1Kg,pkt,165.0,2023-07-28
Koonathil Traders,Apis-Honey-1Ltr,Btl,312.0,2023-07-28
Koonathil Traders,Knorr-Aromat Seasoning Powder-500Grm,pkt,153.57,2023-07-28
Koonathil Traders,Tajir Habit-Baby Corn Whole-800Gm,Tin,99.0,2023-07-28
Salva Food Agencies,Veena-Pasta Pizza Sauce-1Kg,pkt,164.0,2023-07-29
Renjith looco's,Looco'S-Paper Bag Medium-Nos,Nos,9.5,2023-07-31
Renjith looco's,Looco'S-Paper Bag Regular-Nos,Nos,8.5,2023-07-31
Loocos Pizza CPY,Veeba Pasta & Pizza Sauce 1KG,Kg,190.0,2023-08-31
Loocos Pizza CPY,Veeba Tandoori Spread-1kg,Kg,217.0,2023-08-31
Loocos Pizza CPY,French Fries 6mm-Funwave,Kg,143.6,2023-08-31
Loocos Pizza CPY,Flexi Cream Gold,Ltr,194.7,2023-08-31
Loocos Pizza CPY,DVC Peach Garden Syrup Syrup 750 ml,Kg,488.52,2023-08-31
Loocos Pizza CPY,DVC Strawberry Syrup Syrup 750 ml,Kg,488.52,2023-08-31
Loocos Pizza CPY,Strawberry sause 750,Nos,160.0,2023-08-31
Loocos Pizza CPY,Dip Bowl,Nos,2.95,2023-08-31
Loocos Pizza CPY,APIS Honey 1kg,Kg,327.6,2023-08-31
Loocos Pizza CPY,Corn Meal - Chola Rava,Pkt,80.0,2023-08-31
Loocos Pizza CPY,Hersheys Cocoa-70grm,Pkt,99.0,2023-08-31
Loocos Pizza CPY,Palm Oil - Refined Oil,Ltr,98.0,2023-08-31
Loocos Pizza CPY,KT Coriander 1kg,Kg,215.0,2023-08-31
Loocos Pizza CPY,Salt-sprinkle-powder,Pkt,12.0,2023-08-31
Loocos Pizza CPY,Sugar-Loose,Kg,38.0,2023-08-31
Loocos Pizza CPY,Tea Loose,Kg,180.0,2023-08-31
Loocos Pizza CPY,Frozen Sweet Corn,Pkt,125.0,2023-08-31
Loocos Pizza CPY,Berry Fresh Chicku Pulp,Tin,270.0,2023-08-31
Loocos Pizza CPY,Berry Fresh Banana Pulp,Tin,270.0,2023-08-31
Loocos Pizza CPY,Milk,Pkt,25.0,2023-08-31
Loocos Pizza CPY,Schezwan Mix,Kg,350.0,2023-08-31
Loocos Pizza CPY,Tandoori mix Masala,Pkt,414.4,2023-08-31
Loocos Pizza CPY,Pepsi 1250ml Pet,Nos,57.92,2023-08-31
Loocos Pizza CPY,Dew 500ml Pet,Nos,21.67,2023-08-31
Loocos Pizza CPY,CHILLY FLAKES SACHET 0.8GM,Nos,0.73,2023-08-31
Loocos Pizza CPY,Paper Glass,Nos,0.9,2023-08-31
Loocos Pizza CPY,Papper carry bag large,Nos,11.5,2023-08-31
Loocos Pizza CPY,Tissue Big,Pkt,20.0,2023-08-31
Loocos Pizza CPY,Tandoori mix Masala,Pkt,414.4,2023-08-31
Loocos Pizza CPY,Paneer Tikka Butter Masala,Pkt,386.4,2023-08-31
Loocos Pizza CPY,French Fries 6mm,Pkt,350.0,2023-08-31
Loocos Pizza CPY,Gas-LPG-IOCL,Nos,1800.0,2023-08-31
Loocos Pizza CPY,Oregano Sprinkler 500g,Nos,304.5,2023-08-31
Koonathil Traders,MilkyMist-Mozzarella Cheese-shredded-2kg,Nos,855.36,2023-09-01
Koonathil Traders,DVC Green Apple 750 ML,Nos,414.0,2023-09-01
Koonathil Traders,DVC PASSION FRUIT FLV SYRUP 750ML,Nos,414.0,2023-09-01
Koonathil Traders,Zippy  B.Fast Sausage ,Pkt,285.0,2023-09-01
Essar Associates,7up 250ml can,Case,720.0,2023-09-01
Essar Associates,7UP 1250ml Pet,Case,730.08,2023-09-01
Essar Associates,Pepsi 250ml Can,Nos,720.0,2023-09-01
Taha Enterprices,Veeba Ketchup Sachet,Pkt,79.99,2023-09-05
Taha Enterprices,Veeba Eggless Mayonise Chef 1KG,Nos,140.0,2023-09-05
Taha Enterprices,Veeba Gouda Flavoured Dressing,Kg,215.04,2023-09-05
Taha Enterprices,Veeba Pasta & Pizza Sauce 1KG,Nos,163.86,2023-09-05
Taha Enterprices,Savoury Wedges 2.5 KG,Nos,470.0,2023-09-05
Koonathil Traders,French Fries 6mm-Funwave 2.5 KG,Nos,349.0,2023-09-08
Koonathil Traders,Puramate Pasta-Gomiti Rigate 500g,Nos,68.0,2023-09-08
Essar Associates,7UP 750ml Pet,Case,825.11,2023-09-18
Essar Associates,Pepsi 1250ml Pet,Case,695.04,2023-09-21
Essar Associates,Mirinda 250ml pet,Case,525.0,2023-09-21
Koonathil Traders,JIVO Pomace Olive Oil ,Nos,335.01,2023-09-22
Koonathil Traders,Veeba Ketchup Sachet,Pkt,79.99,2023-09-22
Koonathil Traders,DVC Strawberry Syrup Syrup 750 ml,Nos,488.52,2023-09-22
Essar Associates,Slice Mango 200ml pet,Case,530.0,2023-09-28
Essar Associates,7UP 1250ml Pet,Case,695.04,2023-09-28
salva food agencies,Veeba Pasta & Pizza Sauce 1KG,Nos,163.86,2023-09-30
salva food agencies,Veeba Eggless Mayonise Chef 1KG,Kg,140.0,2023-09-30
salva food agencies,Veeba Makhani Gravy 1KG,Pkt,215.04,2023-09-30
salva food agencies,CHILLY FLAKES SACHET 0.8GM,Nos,0.73,2023-09-30
salva food agencies,Veeba Ketchup Sachet,Nos,0.8,2023-09-30
salva food agencies,DEL POPCORN,Pkt,295.68,2023-09-30
Isha Fresh Vegitables (Hisham),Brocoli,Kg,260.0,2023-09-18
Essar Associates,Dew,Case,465.0,2023-08-03
Essar Associates,Dew Can,Case,720.0,2023-08-03
Koonathil Traders,Chilly Flakes,pkt,143.85,2023-08-04
Koonathil Traders,Basil,pkt,183.0045,2023-08-04
Taha Enterprises,Eggless Mayonise ,pkt,137.2,2023-08-07
Taha Enterprises,Garlic Chilli Spread,pkt,161.698432,2023-08-07
Taha Enterprises,Makhani Sauce,pkt,210.7392,2023-08-07
Taha Enterprises,Ketchup Sachet (8g),pkt,79.9904,2023-08-07
Taha Enterprises,Tandoori Spread,pkt,215.590592,2023-08-07
Taha Enterprises,Tasty Fixel Chilly Flakes 0.8gm,pkt,132.3,2023-08-07
Taha Enterprises,Godrej chicken Nuggets ,pkt,319.9952,2023-08-07
Taha Enterprises,Kadai Gravy,pkt,194.033728,2023-08-07
Essar Associates,Pepsi pet,Case,825.11,2023-08-10
Essar Associates,7up pet,Case,525.0,2023-08-10
Essar Associates,Aqua Fina,Case,167.99,2023-08-10
Taha Enterprises,Gouda Cheese,pkt,210.7392,2023-08-14
Taha Enterprises,Chili Cheese Poppers,pkt,459.9952,2023-08-14
Lakshyam Foods,BBQ Mix,kg,465.0,2023-08-17
Lakshyam Foods,French Fries Box,Nos,5.35,2023-08-17
Lakshyam Foods,GBC Box,Nos,8.79,2023-08-17
Lakshyam Foods,Herb Mix,kg,425.0,2023-08-17
Lakshyam Foods,kheema Masala,kg,650.0,2023-08-17
Lakshyam Foods,Large Box,Nos,14.85,2023-08-17
Lakshyam Foods,Medium Box,Nos,11.5,2023-08-17
Lakshyam Foods,moktails Glass,Nos,8.96,2023-08-17
Lakshyam Foods,Pasta Container,Nos,8.95,2023-08-17
Lakshyam Foods,Pepperoni,kg,895.0,2023-08-17
Lakshyam Foods,Pizza Primix,kg,240.0,2023-08-17
Lakshyam Foods,Pizza Sauce Primix,kg,325.0,2023-08-17
Lakshyam Foods,Bread Primix,kg,240.0,2023-08-17
Lakshyam Foods,Regular Box,Nos,9.0,2023-08-17
Lakshyam Foods,Salad Bowl (Big )500ml,Nos,6.55,2023-08-17
Lakshyam Foods,Salad Bowl (Small )250ml,Nos,5.25,2023-08-17
Lakshyam Foods,Tandoori Mix,kg,395.0,2023-08-17
Essar Associates,Pepsi pet,Case,525.0,2023-08-17
Essar Associates,Pepsi pet,Case,695.04,2023-08-17
Essar Associates,7up pet,Case,825.11,2023-08-17
Essar Associates,Dew,Nos,21.66916667,2023-08-17
Essar Associates,Dew,Nos,34.38083333,2023-08-17
Essar Associates,Slice Mango,Case,530.096,2023-08-17
Koonathil Traders,Mozzarella Diced Cheese,pkt,471.9904,2023-08-17
Koonathil Traders,Frozen Sweet corn,pkt,99.0,2023-08-17
Koonathil Traders,French Fries 6mm,pkt,348.992,2023-08-17
Koonathil Traders,Mushroom Slice,pkt,98.0,2023-08-17
Koonathil Traders,Pasta-Penne Rigatte,tin,68.0064,2023-08-17
Koonathil Traders,Pasta-Gomiti Rigatte,100Nos,68.0064,2023-08-17
Koonathil Traders,Pineapple slice,Btl,110.25,2023-08-17
Koonathil Traders,Mini Burger Box,Btl,271.4,2023-08-17
Koonathil Traders,Fresh Garden Mint,Btl,488.52,2023-08-17
Koonathil Traders,Strawberry,Btl,488.52,2023-08-17
Koonathil Traders,Green Apple,Btl,488.52,2023-08-17
Koonathil Traders,Passion Fruit,pkt,488.52,2023-08-17
Koonathil Traders,Blue Occean Flv Syrup,pkt,488.52,2023-08-17
Koonathil Traders,Oregano Sachet 0.8gm,Tin,219.996,2023-08-17
Koonathil Traders,Oregano Sprinkler,Nos,324.8,2023-08-17
Koonathil Traders,Black Olives Slice,Nos,567.9968,2023-08-17
Lakshyam Foods,FRENCH FRIES BOX,Nos,5.35,2023-08-17
Lakshyam Foods,GARLIC BREAD BOx,Nos,8.79,2023-08-17
Lakshyam Foods,LARGE PIZZA BOX,Nos,14.85,2023-08-17
Lakshyam Foods,MEDIUM PIZZA BOX,Nos,11.5,2023-08-17
Lakshyam Foods,REGULAR PIZZA BOX,Nos,9.0,2023-08-17
Lakshyam Foods,MOCKTAIL GLASS,Nos,8.96,2023-08-17
Lakshyam Foods,PASTHA CONTAINER,KG,8.95,2023-08-17
Lakshyam Foods,SALAD BOWL 500ML,KG,6.55,2023-08-17
Lakshyam Foods,BBQ MIX,KG,465.0,2023-08-17
Lakshyam Foods,HERB MIX,KG,425.0,2023-08-17
Lakshyam Foods,CHICKEN KHEEMA MASALA,KG,650.0,2023-08-17
Lakshyam Foods,LAMB PEPPERONI,KG,895.0,2023-08-17
Lakshyam Foods,PIZZA PREMIX,KG,240.0,2023-08-17
Lakshyam Foods,PIZZA SAUCE PREMIX,KG,325.0,2023-08-17
Lakshyam Foods,BREAD PREMIX,Nos,240.0,2023-08-17
Lakshyam Foods,TANDOORI MIX,Nos,395.0,2023-08-17
Lakshyam Foods,SALAD BOWL 250ML,Case,5.25,2023-08-17
TAHA ENTERPRISES,Pasta and Pizza Sause,Case,183.5,2023-08-22
Essar Associates,Dew 250 PET,Case,465.0,2023-08-24
Essar Associates,Pepsi 250 PET,Case,525.0,2023-08-24
Essar Associates,Pepsi 750 PET,Case,825.115,2023-08-24
Essar Associates,Dew 750 PET,Case,825.1,2023-08-24
Essar Associates,Mirinda 750 PET,Case,825.1,2023-08-24
Essar Associates,7UP 750 PET,Nos,825.115,2023-08-24
Essar Associates,7UP 250 PET,Pkt,525.0,2023-08-24
Essar Associates,Slice Mango 600 PET,Pkt,34.38,2023-08-24
Midtown Enterprises,Go Mozzerella Cheese,Nos,940.8333333,2023-08-24
Koonathil Traders,Amul Diced Mozzerella Cheese,Nos,472.0,2023-08-31
Transportation,Transportation-vegitables,kg,1.0,2023-08-01
babu palakkad,babu palakkad-paneer,Rs,290.0,2023-08-01
babu palakkad,babu palakkad-butter,ltr,380.0,2023-08-01
Royal HyperMarket,Royal HyperMarket-Corn Meal,Nos,90.0,2023-08-01
Royal HyperMarket,Royal HyperMarket-Hersheys Cocoa powder,Nos,99.0,2023-08-01
Royal HyperMarket,Royal HyperMarket-Hersheys Chocolate syrup,Nos,99.0,2023-08-01
Local Purchase,Local Purchase-Note Book,pkt,35.0,2023-08-01
Local Purchase,Local Purchase-Pen,Nos,4.0,2023-08-01
cake lakes,cake lakes-Sugar Ball,pkt,80.0,2023-08-01
five Star Traders,five Star Traders-kadala,Nos,70.0,2023-08-01
five Star Traders,five Star Traders-salt powder,cylinder,10.0,2023-08-01
five Star Traders,five Star Traders-cashew nut,kg,750.0,2023-08-01
five Star Traders,five Star Traders-Chilly Powder,Nos,220.0,2023-08-01
five Star Traders,five Star Traders-Coriander Powder,Nos,130.0,2023-08-01
five Star Traders,five Star Traders-atta,kg,39.0,2023-08-01
five Star Traders,five Star Traders-Mustard oil,kg,180.0,2023-08-01
five Star Traders,five Star Traders-Tandoori Chicken Masala,Rs,74.0,2023-08-01
five Star Traders,five Star Traders-jeerakam,pkt,700.0,2023-08-01
Local Purchase,Local Purchase-Steel Fork,pkt,38.0,2023-08-02
Local Purchase,Local Purchase-Steel Spoon Big,Nos,25.0,2023-08-02
Local Purchase,Local Purchase-Steel Spoon Small,pkt,20.0,2023-08-02
Local Purchase,Local Purchase-Milk Milma,Rs,26.0,2023-08-02
Local Purchase,Local Purchase-Egg,ltr,6.0,2023-08-02
Local Purchase,Local Purchase-agarbatti,Rs,40.0,2023-08-02
HPCL,HPCL-gas,pkt,1730.0,2023-08-03
Local Purchase,Local Purchase-Maida,pkt,42.0,2023-08-03
Local Purchase,Local Purchase-LED Bulb 9w,kg,75.0,2023-08-03
Sherif Cherpulasery,Sherif Cherpulasery-Whole chicken,Nos,116.0,2023-08-04
Local Purchase,Local Purchase-Maida,Nos,41.2,2023-08-04
labour Charges,labour Charges-Union Charges,pkt,1.0,2023-08-04
Local Purchase,Local Purchase-Egg,Rs,6.0,2023-08-04
Local Purchase,Local Purchase-Chicken Masala,Rs,28.0,2023-08-04
Local Purchase,Local Purchase-whole chilli,Nos,280.0,2023-08-04
Local Purchase,Local Purchase-palm oil,Nos,88.5,2023-08-04
mbS Traders,mbS Traders-Cling Film,Nos,120.0,2023-08-04
mbS Traders,mbS Traders-paper straw small,Nos,35.0,2023-08-04
Nayara Energy,Nayara Energy-petrol,kg,108.9400094,2023-08-05
A.N.A Agencies,A.N.A Agencies-screw,pkt,2.0,2023-08-05
mbS Traders,mbS Traders-micro 10x14,pkt,140.0,2023-08-05
mbS Traders,mbS Traders-Micro 20x26,Rs,140.0,2023-08-05
mbS Traders,mbS Traders-micro 27x30,pkt,150.0,2023-08-05
mbS Traders,mbS Traders-paper glass,Nos,70.0,2023-08-05
mbS Traders,mbS Traders-Cherry,Rs,300.0,2023-08-05
Local Purchase,Local Purchase-Baloon Handle,ltr,1.379310345,2023-08-05
Local Purchase,Local Purchase-milk Milma,pkt,28.0,2023-08-05
Airtel,Airtel-mobile recharge,Nos,1.0,2023-08-06
Local Purchase,Local Purchase-Green Plants,Nos,308.0,2023-08-06
Diamond Hotel ware and Cutlerys,"Diamond Hotel ware and Cutlerys-Glare Rock Dinner Plate 10.75""",pkt,254.88,2023-08-06
Diamond Hotel ware and Cutlerys,"Diamond Hotel ware and Cutlerys-Glare Hammered 8"" Rec Platter",kg,223.02,2023-08-06
Diamond Hotel ware and Cutlerys,"Diamond Hotel ware and Cutlerys-Glare Rock Serving Bowl 6.5""",cylinder,208.86,2023-08-06
Diamond Hotel ware and Cutlerys,"Diamond Hotel ware and Cutlerys-Glare Remekin Bowl 2.5"" Black",Rs,31.86,2023-08-06
Diamond Hotel ware and Cutlerys,Diamond Hotel ware and Cutlerys-AW 067 Wooden Rect Pizza Bat,Rs,452.42,2023-08-06
Local Purchase,Local Purchase-atta,Nos,39.0,2023-08-06
Local Purchase,Local Purchase-Mint,pkt,200.0,2023-08-06
Local Purchase,Local Purchase-milk Milma,kg,28.0,2023-08-06
Local Purchase,Local Purchase-Curd Milma,kg,35.0,2023-08-06
Local Purchase,Local Purchase-Egg,pkt,6.0,2023-08-06
Local Purchase,Local Purchase-Egg,Nos,6.0,2023-08-07
Rent,Rent-Staff Room Remt,cylinder,1.0,2023-08-08
Nayara Energy,Nayara Energy-petrol,Nos,108.9400094,2023-08-08
Indian Oil,Indian Oil-petrol,pkt,108.7902524,2023-08-08
Local Purchase,Local Purchase-Soya chunk,pkt,30.0,2023-08-08
Local Purchase,Local Purchase-Milk Milma,Nos,28.0,2023-08-08
Local Purchase,Local Purchase-Baloon,ltr,2.5,2023-08-08
Local Purchase,Local Purchase-Baloon Handle,Rs,2.0,2023-08-08
Phoenix Ice Cubes,Phoenix Ice Cubes-ice cubes,Rs,40.0,2023-08-08
babu palakkad,babu palakkad-Butter,Rs,380.0,2023-08-08
HPCL,HPCL-Gas,Nos,1730.0,2023-08-09
KTP Vegitables,KTP Vegitables-vegitables,pkt,1.0,2023-08-09
I square,I square-V3 Pin Cable,kg,120.0,2023-08-09
five Star Traders,five Star Traders-palm oil,kg,88.0,2023-08-09
five Star Traders,five Star Traders-Soya chunk,Rs,108.0,2023-08-09
Local Purchase,Local Purchase-milk Milma Toned,kg,26.0,2023-08-09
Local Purchase,Local Purchase-voucher,Rs,56.0,2023-08-09
Local Purchase,Local Purchase-pen,kg,10.0,2023-08-09
HPCL,HPCL-Gas,kg,1730.0,2023-08-10
Local Purchase,Local Purchase-Egg,kg,6.0,2023-08-10
mbS Traders,mbS Traders-tissue Big size,Nos,18.0,2023-08-10
mbS Traders,mbS Traders-exo dishwash cake,Rs,5.0,2023-08-10
mbS Traders,mbS Traders-agarbatti,pkt,50.0,2023-08-10
mbS Traders,mbS Traders-Vilakenna,Nos,110.0,2023-08-10
Satheesh,Satheesh-Waste Collection,pkt,1.0,2023-08-11
Local Purchase,Local Purchase-voucher,Nos,56.0,2023-08-11
Local Purchase,Local Purchase-milk milma,ltr,28.0,2023-08-11
Local Purchase,Local Purchase-egg,ltr,6.0,2023-08-11
Local Purchase,Local Purchase-masoor dal red,kg,80.0,2023-08-11
Local Purchase,Local Purchase-cashew nut,kg,750.0,2023-08-11
Maintenance,Maintenance-Make line Repair,kg,1.0,2023-08-12
Sherif Cherpulasery,Sherif Cherpulasery-Whole chicken,kg,132.9411765,2023-08-12
Local Purchase,Local Purchase-Maida,pkt,41.2,2023-08-12
labour Charges,labour Charges-Union Charges,Nos,1.0,2023-08-12
five Star Traders,five Star Traders-sugar,Rs,40.0,2023-08-12
five Star Traders,five Star Traders-tea loose,cylinder,180.0,2023-08-12
five Star Traders,five Star Traders-atta,Rs,39.0,2023-08-12
Local Purchase,Local Purchase-milk milma,Nos,28.0,2023-08-12
Satheesh,Satheesh-Waste Collection,Nos,1.0,2023-08-13
Local Purchase,Local Purchase-milk milma,kg,28.0,2023-08-13
Local Purchase,Local Purchase-egg,kg,6.0,2023-08-13
Local Purchase,Local Purchase-lighter,Nos,10.0,2023-08-13
KTP Vegitables,KTP Vegitables-vegitables,ltr,1.0,2023-08-14
Maintenance,Maintenance-Bike tube replace,pkt,350.0,2023-08-14
Indian Oil,Indian Oil-petrol,kg,108.7902524,2023-08-14
HPCL,HPCL-Petrol,pkt,108.8000056,2023-08-14
five Star Traders,five Star Traders-Chilly Powder,kg,220.0,2023-08-14
five Star Traders,five Star Traders-Coriander Powder,pkt,140.0,2023-08-14
five Star Traders,five Star Traders-soap powder,pkt,60.0,2023-08-14
five Star Traders,five Star Traders-Turmeric powder,pkt,140.0,2023-08-14
PTM stores,PTM stores-nawab rice,pkt,37.0,2023-08-14
Local Purchase,Local Purchase-Milk Milma,pkt,28.0,2023-08-14
KTP Vegitables,KTP Vegitables-vegitables,Nos,1.0,2023-08-15
HPCL,HPCL-Gas,Rs,1730.0,2023-08-15
Local Purchase,Local Purchase-egg,pkt,6.0,2023-08-15
Local Purchase,Local Purchase-milk Milma,Nos,28.0,2023-08-15
Local Purchase,Local Purchase-cockroach chalk,Nos,15.0,2023-08-15
babu palakkad,babu palakkad-paneer,pkt,290.0,2023-08-15
babu palakkad,babu palakkad-Butter,Nos,380.0,2023-08-15
Local Purchase,Local Purchase-SR200 Grip Plus,kg,80.0,2023-08-15
KTP Vegitables,KTP Vegitables-vegitables,kg,1.0,2023-08-16
HPCL,HPCL-Petrol,Rs,108.8000056,2023-08-16
five Star Traders,five Star Traders-palm oil,Rs,87.5,2023-08-16
five Star Traders,five Star Traders-black papper,Rs,640.0,2023-08-16
five Star Traders,five Star Traders-horlicks,pkt,5.0,2023-08-16
Sherif Cherpulasery,Sherif Cherpulasery-Whole chicken,bag,146.1538462,2023-08-16
mbS Traders,mbS Traders-jumbo cover,Rs,75.0,2023-08-16
mbS Traders,mbS Traders-tissue Big size,pkt,18.0,2023-08-16
mbS Traders,mbS Traders-micro 16x20,Nos,140.0,2023-08-16
mbS Traders,mbS Traders-paper straw small,Rs,35.0,2023-08-16
Local Purchase,Local Purchase-Curd Milma,Rs,35.0,2023-08-16
Transportation,Transportation-Auto fare,Rs,1.0,2023-08-17
Satheesh,Satheesh-Waste Collection,Rs,1.0,2023-08-17
Srinivasan,Srinivasan-Vanilla Ice Cream,Rs,544.0,2023-08-17
Local Purchase,Local Purchase-Baloon,Rs,2.5,2023-08-17
Local Purchase,Local Purchase-Stick,Rs,2.0,2023-08-17
Local Purchase,Local Purchase-Milk Milma,Rs,28.0,2023-08-17
Local Purchase,Local Purchase-atta,Rs,39.0,2023-08-17
Local Purchase,Local Purchase-kadala,Rs,70.0,2023-08-17
Transportation,Transportation-vegitables,Rs,1.0,2023-08-18
HPCL,HPCL-Gas,Rs,1.0,2023-08-18
KTP Vegitables,KTP Vegitables-vegitables,Rs,1.0,2023-08-18
Local Purchase,Local Purchase-paper plate,Rs,120.0,2023-08-18
Local Purchase,Local Purchase-Maida,Rs,2060.0,2023-08-18
