Date,Type,Item Type,Name,Order Quantity,Consumable Cheese per item,Total Consumable Cheese
2026-02-17,POS,item,Mdew 250ml Pet,1.0,0.0,0.0
2026-02-17,POS,item,Mdew@40rs,1.0,0.0,0.0
2026-02-17,POS,item,Mineral Water,2.0,0.0,0.0
2026-02-17,POS,item,Mint Lime Juice,1.0,0.0,0.0
2026-02-17,POS,item,Nutty Vanilla,1.0,0.0,0.0
2026-02-17,POS,item,Pepsi 250ml Pet,2.0,0.0,0.0
2026-02-17,POS,item,Regular Chicken Burger,1.0,0.0,0.0
2026-02-17,POS,item,Soda,2.0,0.0,0.0
2026-02-17,POS,item,Soft Drink,4.0,0.0,0.0
2026-02-17,POS,item,Tender Coconut,1.0,0.0,0.0
2026-02-16,POS,item,2 Large Non-veg@1149,1.0,240.0,240.0
2026-02-16,POS,item,2 Medium Non-veg@759,2.0,150.0,300.0
2026-02-16,POS,item,12 Inch - Large Pizza,3.0,120.0,360.0
2026-02-16,POS,item,2 Regular Non-veg@409,2.0,80.0,160.0
2026-02-16,POS,item,9 Inch - Medium Pizza,6.0,75.0,450.0
2026-02-16,POS,item,7 Inch - Regular Pizza,8.0,40.0,320.0
2026-02-16,Swiggy,item,7 Inch - Regular Pizza,2.0,40.0,80.0
2026-02-16,POS,item,Garlic Bread Supreme[non-veg],1.0,40.0,40.0
2026-02-16,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2026-02-16,POS,addon,9 Inch - Medium Pizza -Extra Cheese,1.0,38.0,38.0
2026-02-16,POS,item,7up@40rs,1.0,0.0,0.0
2026-02-16,POS,item,Blue Curacao,1.0,0.0,0.0
2026-02-16,POS,item,Blue Mojito,1.0,0.0,0.0
2026-02-16,POS,item,Brownie,1.0,0.0,0.0
2026-02-16,POS,item,Brownie With Ice Cream,2.0,0.0,0.0
2026-02-16,POS,item,Burger Combo @ 169,1.0,0.0,0.0
2026-02-16,POS,item,Burger Combo @ 179,3.0,0.0,0.0
2026-02-16,POS,item,Chicken Nuggets,1.0,0.0,0.0
2026-02-16,POS,item,Chicken Pasta,1.0,0.0,0.0
2026-02-16,POS,item,Chicken Popcorn,1.0,0.0,0.0
2026-02-16,POS,item,French Fries,5.0,0.0,0.0
2026-02-16,POS,item,Fresh Lime Juice,1.0,0.0,0.0
2026-02-16,POS,item,Garlic Bread,1.0,0.0,0.0
2026-02-16,POS,item,Grapes Juice,1.0,0.0,0.0
2026-02-16,POS,item,Greek Chicken Salad[non-veg],1.0,0.0,0.0
2026-02-16,POS,item,Green Apple,3.0,0.0,0.0
2026-02-16,POS,item,Loaded Fries,2.0,0.0,0.0
2026-02-16,POS,item,Mint Lime Juice,3.0,0.0,0.0
2026-02-16,POS,item,Mixed Chicken Salad,1.0,0.0,0.0
2026-02-16,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2026-02-16,POS,item,Pepsi@40rs,1.0,0.0,0.0
2026-02-16,POS,item,Pineapple Juice,2.0,0.0,0.0
2026-02-16,POS,item,Regular Chicken Burger,2.0,0.0,0.0
2026-02-16,POS,item,Slice 200ml,1.0,0.0,0.0
2026-02-16,POS,item,Soft Drink,3.0,0.0,0.0
2026-02-16,POS,item,Watermelon Juice,1.0,0.0,0.0
2026-02-15,POS,item,12 Inch - Large Pizza,8.0,120.0,960.0
2026-02-15,POS,item,2 Regular Non-veg@409,3.0,80.0,240.0
2026-02-15,POS,item,9 Inch - Medium Pizza,6.0,75.0,450.0
2026-02-15,Swiggy,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2026-02-15,POS,item,7 Inch - Regular Pizza,11.0,40.0,440.0
2026-02-15,Swiggy,item,7 Inch - Regular Pizza,2.0,40.0,80.0
2026-02-15,POS,item,Garlic Bread Supreme[non-veg],2.0,40.0,80.0
2026-02-15,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2026-02-15,Swiggy,item,Garlic Bread With Cheese,1.0,40.0,40.0
2026-02-15,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2026-02-15,POS,item,Combo Delight Non-veg,2.0,20.0,40.0
2026-02-15,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2026-02-15,POS,item,Burger Combo @ 179,1.0,0.0,0.0
2026-02-15,POS,item,Cheese N Macaroni Salad,1.0,0.0,0.0
2026-02-15,POS,item,Cheesy Dip,1.0,0.0,0.0
2026-02-15,POS,item,Chicken Pasta,3.0,0.0,0.0
2026-02-15,POS,item,Chikku Shake,2.0,0.0,0.0
2026-02-15,POS,item,Chocolate Shake,1.0,0.0,0.0
2026-02-15,POS,item,French Fries,5.0,0.0,0.0
2026-02-15,POS,item,Fresh Garden Mint,2.0,0.0,0.0
2026-02-15,POS,item,Fresh Lime Juice,4.0,0.0,0.0
2026-02-15,POS,item,Grapes Juice,3.0,0.0,0.0
2026-02-15,POS,item,Green Apple,4.0,0.0,0.0
2026-02-15,POS,item,Loaded Fries,7.0,0.0,0.0
2026-02-15,POS,item,Mdew@40rs,1.0,0.0,0.0
2026-02-15,POS,item,Mineral Water,1.0,0.0,0.0
2026-02-15,POS,item,Mixed Chicken Salad,1.0,0.0,0.0
2026-02-15,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2026-02-15,POS,item,Pepsi 330ml Can,1.0,0.0,0.0
2026-02-15,POS,item,Pepsi@40rs,1.0,0.0,0.0
2026-02-15,POS,item,Pineapple Juice,2.0,0.0,0.0
2026-02-15,POS,item,Regular Chicken Burger,5.0,0.0,0.0
2026-02-15,POS,item,Slice 200ml,1.0,0.0,0.0
2026-02-15,POS,item,Soft Drink,2.0,0.0,0.0
2026-02-15,POS,item,Thousand Dip,1.0,0.0,0.0
2026-02-15,POS,item,Veg Burger,1.0,0.0,0.0
2026-02-15,POS,item,Watermelon Juice,1.0,0.0,0.0
2026-02-14,POS,item,12 Inch - Large Pizza,5.0,120.0,600.0
2026-02-14,POS,item,2 Regular Non-veg@409,2.0,80.0,160.0
2026-02-14,POS,item,2 Regular Veg@349,1.0,80.0,80.0
2026-02-14,POS,item,9 Inch - Medium Pizza,7.0,75.0,525.0
2026-02-14,Swiggy,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2026-02-14,POS,item,Delicious Combo Delight Medium,1.0,75.0,75.0
2026-02-14,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2026-02-14,POS,addon,12 Inch - Large Pizza -Extra Cheese,1.0,60.0,60.0
2026-02-14,POS,item,7 Inch - Regular Pizza,11.0,40.0,440.0
2026-02-14,Swiggy,item,7 Inch - Regular Pizza,6.0,40.0,240.0
2026-02-14,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2026-02-14,Swiggy,item,Garlic Bread With Cheese,1.0,40.0,40.0
2026-02-14,POS,item,Super Saver Meal Regular,2.0,40.0,80.0
2026-02-14,POS,item,Combo Delight Non-veg,1.0,20.0,20.0
2026-02-14,POS,addon,Super Saver Meal Regular-Extra Cheese,1.0,20.0,20.0
2026-02-14,Swiggy,item,2 Regular Budget Pizzas,1.0,0.0,0.0
2026-02-14,POS,item,7up 250ml Pet,2.0,0.0,0.0
2026-02-14,POS,item,7up @50rs,1.0,0.0,0.0
2026-02-14,POS,item,7up@40rs,2.0,0.0,0.0
2026-02-14,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2026-02-14,Swiggy,item,Brownie With Ice Cream,1.0,0.0,0.0
2026-02-14,POS,item,Burger Combo @ 169,1.0,0.0,0.0
2026-02-14,Swiggy,item,Butterscotch Sundae,1.0,0.0,0.0
2026-02-14,Swiggy,item,Cheese N Macaroni Salad,1.0,0.0,0.0
2026-02-14,POS,item,Cheesy Fries,1.0,0.0,0.0
2026-02-14,Swiggy,item,Chicken Nuggets,1.0,0.0,0.0
2026-02-14,POS,item,Chicken Pasta,3.0,0.0,0.0
2026-02-14,Swiggy,item,Chicken Pasta,1.0,0.0,0.0
2026-02-14,POS,item,Chikku Shake,1.0,0.0,0.0
2026-02-14,POS,item,French Fries,3.0,0.0,0.0
2026-02-14,Swiggy,item,Fresh Garden Mint,1.0,0.0,0.0
2026-02-14,POS,item,Fresh Lime Juice,1.0,0.0,0.0
2026-02-14,POS,item,Garlic Bread,1.0,0.0,0.0
2026-02-14,Swiggy,item,Green Apple,1.0,0.0,0.0
2026-02-14,Swiggy,item,Hot Garlic Dip,1.0,0.0,0.0
2026-02-14,POS,item,Mdew 250ml Pet,2.0,0.0,0.0
2026-02-14,POS,item,Mineral Water,1.0,0.0,0.0
2026-02-14,POS,item,Mint Lime Juice,1.0,0.0,0.0
2026-02-14,POS,item,Mixed Chicken Salad,1.0,0.0,0.0
2026-02-14,Swiggy,item,Passion Mint,1.0,0.0,0.0
2026-02-14,POS,item,Pepsi 250ml Pet,2.0,0.0,0.0
2026-02-14,POS,item,Pepsi@40rs,1.0,0.0,0.0
2026-02-14,POS,item,Pineapple Juice,4.0,0.0,0.0
2026-02-14,POS,item,Potato Wedges,1.0,0.0,0.0
2026-02-14,POS,item,Regular Chicken Burger,5.0,0.0,0.0
2026-02-14,POS,item,Soft Drink,1.0,0.0,0.0
2026-02-14,POS,item,Special Discount,0.0,0.0,0.0
2026-02-14,POS,item,Tender Coconut,1.0,0.0,0.0
2026-02-14,Swiggy,item,Veg Pasta,1.0,0.0,0.0
2026-02-14,POS,item,Watermelon Juice,1.0,0.0,0.0
2026-02-13,POS,item,2 Large Non-veg@1149,2.0,240.0,480.0
2026-02-13,POS,item,12 Inch - Large Pizza,1.0,120.0,120.0
2026-02-13,POS,item,2 Regular Non-veg@409,1.0,80.0,80.0
2026-02-13,Swiggy,item,2 Regular Pizzas,1.0,80.0,80.0
2026-02-13,POS,item,2 Regular Veg@349,1.0,80.0,80.0
2026-02-13,POS,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2026-02-13,POS,item,Delicious Combo Delight Medium,1.0,75.0,75.0
2026-02-13,POS,item,7 Inch - Regular Pizza,8.0,40.0,320.0
2026-02-13,Swiggy,item,7 Inch - Regular Pizza,2.0,40.0,80.0
2026-02-13,POS,item,Garlic Bread Supreme [veg],1.0,40.0,40.0
2026-02-13,POS,item,Garlic Bread With Cheese,4.0,40.0,160.0
2026-02-13,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2026-02-13,POS,item,7up @50rs,2.0,0.0,0.0
2026-02-13,POS,item,7up@40rs,2.0,0.0,0.0
2026-02-13,POS,item,Blue Mojito,2.0,0.0,0.0
2026-02-13,POS,item,Chicken Nuggets,3.0,0.0,0.0
2026-02-13,POS,item,Chicken Pasta,4.0,0.0,0.0
2026-02-13,POS,item,French Fries,10.0,0.0,0.0
2026-02-13,Swiggy,item,French Fries,1.0,0.0,0.0
2026-02-13,POS,item,Fresh Lime Juice,2.0,0.0,0.0
2026-02-13,POS,item,Grapes Juice,3.0,0.0,0.0
2026-02-13,POS,item,Loaded Fries,1.0,0.0,0.0
2026-02-13,POS,item,Mdew 250ml Pet,1.0,0.0,0.0
2026-02-13,POS,item,Mdew 330ml Can,1.0,0.0,0.0
2026-02-13,POS,item,Mdew@40rs,1.0,0.0,0.0
2026-02-13,POS,item,Mineral Water,3.0,0.0,0.0
2026-02-13,POS,item,Mint Lime Juice,2.0,0.0,0.0
2026-02-13,POS,item,Passion Fruit,3.0,0.0,0.0
2026-02-13,POS,item,Pepsi 250ml Pet,2.0,0.0,0.0
2026-02-13,POS,item,Pepsi@40rs,1.0,0.0,0.0
2026-02-13,POS,item,Pepsi@50rs,1.0,0.0,0.0
2026-02-13,POS,item,Pineapple Juice,8.0,0.0,0.0
2026-02-13,POS,item,Pizza Upgrade,1.0,0.0,0.0
2026-02-13,POS,item,Regular Chicken Burger,8.0,0.0,0.0
2026-02-13,POS,item,Sizzling Brownie,1.0,0.0,0.0
2026-02-13,POS,item,Slice 200ml,1.0,0.0,0.0
2026-02-13,POS,item,Soft Drink,2.0,0.0,0.0
2026-02-13,POS,item,Tender Coconut,1.0,0.0,0.0
2026-02-13,POS,item,Watermelon Juice,1.0,0.0,0.0
2026-02-12,POS,item,9 Inch - Medium Pizza,6.0,75.0,450.0
2026-02-12,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2026-02-12,POS,item,7 Inch - Regular Pizza,8.0,40.0,320.0
2026-02-12,Swiggy,item,7 Inch - Regular Pizza,1.0,40.0,40.0
2026-02-12,POS,item,Garlic Bread Supreme [veg],1.0,40.0,40.0
2026-02-12,POS,item,Super Saver Meal Regular,2.0,40.0,80.0
2026-02-12,POS,item,7up @50rs,2.0,0.0,0.0
2026-02-12,POS,item,7up@40rs,2.0,0.0,0.0
2026-02-12,POS,item,Blue Mojito,1.0,0.0,0.0
2026-02-12,POS,item,Burger Combo @ 169,4.0,0.0,0.0
2026-02-12,Swiggy,item,Chicken Loaded Fries,1.0,0.0,0.0
2026-02-12,POS,item,Chicken Nuggets,1.0,0.0,0.0
2026-02-12,POS,item,Chicken Pasta,2.0,0.0,0.0
2026-02-12,POS,item,Chikku Shake,1.0,0.0,0.0
2026-02-12,POS,item,Chocolate Shake,1.0,0.0,0.0
2026-02-12,POS,item,French Fries,3.0,0.0,0.0
2026-02-12,POS,item,Fresh Lime Juice,7.0,0.0,0.0
2026-02-12,POS,item,Grapes Juice,1.0,0.0,0.0
2026-02-12,POS,item,Green Apple,1.0,0.0,0.0
2026-02-12,POS,item,Mdew 250ml Pet,1.0,0.0,0.0
2026-02-12,POS,item,Mineral Water,5.0,0.0,0.0
2026-02-12,POS,item,Pepsi 250ml Pet,6.0,0.0,0.0
2026-02-12,POS,item,Pepsi 330ml Can,1.0,0.0,0.0
2026-02-12,POS,item,Pepsi@40rs,1.0,0.0,0.0
2026-02-12,POS,item,Potato Wedges,1.0,0.0,0.0
2026-02-12,POS,item,Slice 200ml,1.0,0.0,0.0
2026-02-12,POS,item,Soft Drink,2.0,0.0,0.0
2026-02-11,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2026-02-11,POS,item,2 Regular Non-veg@409,1.0,80.0,80.0
2026-02-11,POS,item,9 Inch - Medium Pizza,4.0,75.0,300.0
2026-02-11,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2026-02-11,POS,item,7 Inch - Regular Pizza,4.0,40.0,160.0
2026-02-11,POS,item,Super Saver Meal Regular,2.0,40.0,80.0
2026-02-11,POS,item,Combo Delight Non-veg,2.0,20.0,40.0
2026-02-11,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2026-02-11,POS,item,Cheesy Fries,2.0,0.0,0.0
2026-02-11,POS,item,Chicken Pasta,1.0,0.0,0.0
2026-02-11,POS,item,French Fries,1.0,0.0,0.0
2026-02-11,POS,item,Mdew 250ml Pet,1.0,0.0,0.0
2026-02-11,POS,item,Mdew@40rs,1.0,0.0,0.0
2026-02-11,POS,item,Passion Fruit,2.0,0.0,0.0
2026-02-11,POS,item,Peri Peri Dip,1.0,0.0,0.0
2026-02-11,POS,item,Regular Chicken Burger,1.0,0.0,0.0
2026-02-11,POS,item,Soft Drink,1.0,0.0,0.0
2026-02-11,POS,item,Veg Burger,1.0,0.0,0.0
2026-02-11,POS,item,Veg Pasta,2.0,0.0,0.0
2026-02-11,POS,item,Watermelon Juice,1.0,0.0,0.0
2026-02-10,POS,item,2 Large Non-veg@1149,1.0,240.0,240.0
2026-02-10,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2026-02-10,Swiggy,item,2 Medium Pizzas,1.0,150.0,150.0
2026-02-10,POS,item,12 Inch - Large Pizza,4.0,120.0,480.0
2026-02-10,POS,item,2 Regular Non-veg@409,6.0,80.0,480.0
2026-02-10,POS,item,9 Inch - Medium Pizza,6.0,75.0,450.0
2026-02-10,POS,item,7 Inch - Regular Pizza,10.0,40.0,400.0
2026-02-10,Swiggy,item,7 Inch - Regular Pizza,1.0,40.0,40.0
2026-02-10,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2026-02-10,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2026-02-10,POS,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2026-02-10,Swiggy,item,2 Regular Budget Pizzas,1.0,0.0,0.0
2026-02-10,POS,item,7up@40rs,1.0,0.0,0.0
2026-02-10,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2026-02-10,POS,item,Burger Combo @ 169,1.0,0.0,0.0
2026-02-10,POS,item,Burger Combo @ 179,1.0,0.0,0.0
2026-02-10,POS,item,Chicken Pasta,1.0,0.0,0.0
2026-02-10,POS,item,Chikku Shake,2.0,0.0,0.0
2026-02-10,POS,item,French Fries,6.0,0.0,0.0
2026-02-10,POS,item,Fresh Garden Mint,1.0,0.0,0.0
2026-02-10,POS,item,Garlic Bread,2.0,0.0,0.0
2026-02-10,POS,item,Grapes Juice,1.0,0.0,0.0
2026-02-10,Swiggy,item,Hot Garlic Dip,1.0,0.0,0.0
2026-02-10,POS,item,Loaded Fries,3.0,0.0,0.0
2026-02-10,POS,item,Mdew 250ml Pet,1.0,0.0,0.0
2026-02-10,POS,item,Mint Lime Juice,4.0,0.0,0.0
2026-02-10,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2026-02-10,POS,item,Pepsi 330ml Can,1.0,0.0,0.0
2026-02-10,POS,item,Pepsi@40rs,1.0,0.0,0.0
2026-02-10,POS,item,Pineapple Juice,1.0,0.0,0.0
2026-02-10,POS,item,Regular Chicken Burger,1.0,0.0,0.0
2026-02-10,POS,item,Soft Drink,2.0,0.0,0.0
2026-02-10,POS,item,Veg Burger,1.0,0.0,0.0
2026-02-10,POS,item,Watermelon Juice,1.0,0.0,0.0
2026-02-10,POS,item,2 Large Non-veg@1149,1.0,240.0,240.0
2026-02-10,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2026-02-10,Swiggy,item,2 Medium Pizzas,1.0,150.0,150.0
2026-02-10,POS,item,12 Inch - Large Pizza,4.0,120.0,480.0
2026-02-10,POS,item,2 Regular Non-veg@409,6.0,80.0,480.0
2026-02-10,POS,item,9 Inch - Medium Pizza,6.0,75.0,450.0
2026-02-10,POS,item,7 Inch - Regular Pizza,10.0,40.0,400.0
2026-02-10,Swiggy,item,7 Inch - Regular Pizza,1.0,40.0,40.0
2026-02-10,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2026-02-10,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2026-02-10,POS,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2026-02-10,Swiggy,item,2 Regular Budget Pizzas,1.0,0.0,0.0
2026-02-10,POS,item,7up@40rs,1.0,0.0,0.0
2026-02-10,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2026-02-10,POS,item,Burger Combo @ 169,1.0,0.0,0.0
2026-02-10,POS,item,Burger Combo @ 179,1.0,0.0,0.0
2026-02-10,POS,item,Chicken Pasta,1.0,0.0,0.0
2026-02-10,POS,item,Chikku Shake,2.0,0.0,0.0
2026-02-10,POS,item,French Fries,6.0,0.0,0.0
2026-02-10,POS,item,Fresh Garden Mint,1.0,0.0,0.0
2026-02-10,POS,item,Garlic Bread,2.0,0.0,0.0
2026-02-10,POS,item,Grapes Juice,1.0,0.0,0.0
2026-02-10,Swiggy,item,Hot Garlic Dip,1.0,0.0,0.0
2026-02-10,POS,item,Loaded Fries,3.0,0.0,0.0
2026-02-10,POS,item,Mdew 250ml Pet,1.0,0.0,0.0
2026-02-10,POS,item,Mint Lime Juice,4.0,0.0,0.0
2026-02-10,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2026-02-10,POS,item,Pepsi 330ml Can,1.0,0.0,0.0
2026-02-10,POS,item,Pepsi@40rs,1.0,0.0,0.0
2026-02-10,POS,item,Pineapple Juice,1.0,0.0,0.0
2026-02-10,POS,item,Regular Chicken Burger,1.0,0.0,0.0
2026-02-10,POS,item,Soft Drink,2.0,0.0,0.0
2026-02-10,POS,item,Veg Burger,1.0,0.0,0.0
2026-02-10,POS,item,Watermelon Juice,1.0,0.0,0.0
2026-02-09,POS,item,2 Medium Non-veg@759,2.0,150.0,300.0
2026-02-09,POS,item,12 Inch - Large Pizza,3.0,120.0,360.0
2026-02-09,POS,item,2 Regular Non-veg@409,2.0,80.0,160.0
2026-02-09,POS,item,2 Regular Veg@349,1.0,80.0,80.0
2026-02-09,POS,item,9 Inch - Medium Pizza,5.0,75.0,375.0
2026-02-09,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2026-02-09,POS,item,7 Inch - Regular Pizza,13.0,40.0,520.0
2026-02-09,Swiggy,item,7 Inch - Regular Pizza,3.0,40.0,120.0
2026-02-09,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2026-02-09,POS,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2026-02-09,POS,item,7up 250ml Pet,1.0,0.0,0.0
2026-02-09,POS,item,Blue Mojito,1.0,0.0,0.0
2026-02-09,Swiggy,item,Chicken Nuggets,2.0,0.0,0.0
2026-02-09,POS,item,Chicken Pasta,2.0,0.0,0.0
2026-02-09,POS,item,Chocolate Shake,2.0,0.0,0.0
2026-02-09,POS,item,French Fries,3.0,0.0,0.0
2026-02-09,POS,item,Fresh Lime Juice,2.0,0.0,0.0
2026-02-09,POS,item,Garlic Bread,2.0,0.0,0.0
2026-02-09,POS,item,Grapes Juice,5.0,0.0,0.0
2026-02-09,POS,item,Loaded Fries,2.0,0.0,0.0
2026-02-09,POS,item,Mdew@40rs,1.0,0.0,0.0
2026-02-09,POS,item,Passion Fruit,1.0,0.0,0.0
2026-02-09,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2026-02-09,POS,item,Pepsi@40rs,2.0,0.0,0.0
2026-02-09,POS,item,Regular Chicken Burger,2.0,0.0,0.0
2026-02-09,POS,item,Veg Pasta,2.0,0.0,0.0
2026-02-08,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2026-02-08,POS,item,12 Inch - Large Pizza,2.0,120.0,240.0
2026-02-08,POS,item,9 Inch - Medium Pizza,11.0,75.0,825.0
2026-02-08,Swiggy,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2026-02-08,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2026-02-08,POS,item,7 Inch - Regular Pizza,12.0,40.0,480.0
2026-02-08,Swiggy,item,7 Inch - Regular Pizza,1.0,40.0,40.0
2026-02-08,POS,item,Delicious Combo Delight Regular,1.0,40.0,40.0
2026-02-08,Swiggy,addon,9 Inch - Medium Pizza -Extra Cheese,1.0,38.0,38.0
2026-02-08,POS,item,Combo Delight Non-veg,1.0,20.0,20.0
2026-02-08,Swiggy,item,Blue Mojito,1.0,0.0,0.0
2026-02-08,POS,item,Brownie,2.0,0.0,0.0
2026-02-08,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2026-02-08,POS,item,Burger Combo @ 169,1.0,0.0,0.0
2026-02-08,POS,item,Burger Combo @ 179,1.0,0.0,0.0
2026-02-08,POS,item,Cheese N Macaroni Salad,1.0,0.0,0.0
2026-02-08,POS,item,Cheesy Fries,1.0,0.0,0.0
2026-02-08,POS,item,Chicken Nuggets,2.0,0.0,0.0
2026-02-08,POS,item,Chicken Nuggets Burger,2.0,0.0,0.0
2026-02-08,POS,item,Chicken Pasta,9.0,0.0,0.0
2026-02-08,POS,item,Chicken Popcorn,1.0,0.0,0.0
2026-02-08,POS,item,Chikku Shake,1.0,0.0,0.0
2026-02-08,POS,item,Chocolate Shake,1.0,0.0,0.0
2026-02-08,POS,item,Coleslaw Salad,1.0,0.0,0.0
2026-02-08,POS,item,French Fries,4.0,0.0,0.0
2026-02-08,POS,item,Grapes Juice,1.0,0.0,0.0
2026-02-08,POS,item,Greek Salad,1.0,0.0,0.0
2026-02-08,POS,item,Green Apple,2.0,0.0,0.0
2026-02-08,POS,item,Hot Garlic Dip,1.0,0.0,0.0
2026-02-08,POS,item,Loaded Fries,1.0,0.0,0.0
2026-02-08,POS,item,Nutty Vanilla,1.0,0.0,0.0
2026-02-08,POS,item,Passion Fruit,1.0,0.0,0.0
2026-02-08,POS,item,Pepsi 250ml Can,1.0,0.0,0.0
2026-02-08,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2026-02-08,POS,item,Pineapple Juice,1.0,0.0,0.0
2026-02-08,POS,item,Regular Chicken Burger,4.0,0.0,0.0
2026-02-08,POS,item,Soft Drink,1.0,0.0,0.0
2026-02-08,POS,item,Tender Coconut,2.0,0.0,0.0
2026-02-08,POS,item,Veg Burger,1.0,0.0,0.0
2026-02-08,POS,item,Veg Pasta,1.0,0.0,0.0
2026-02-08,POS,item,Water Melon,1.0,0.0,0.0
2026-02-07,POS,item,2 Medium Non-veg@759,2.0,150.0,300.0
2026-02-07,POS,item,12 Inch - Large Pizza,2.0,120.0,240.0
2026-02-07,Swiggy,item,12 Inch - Large Pizza,1.0,120.0,120.0
2026-02-07,POS,item,2 Regular Non-veg@409,3.0,80.0,240.0
2026-02-07,POS,item,9 Inch - Medium Pizza,5.0,75.0,375.0
2026-02-07,POS,item,Non Veg Meal For 2,1.0,75.0,75.0
2026-02-07,POS,item,Super Saver Meal Medium,2.0,75.0,150.0
2026-02-07,POS,item,7 Inch - Regular Pizza,12.0,40.0,480.0
2026-02-07,POS,item,Garlic Bread Supreme[non-veg],2.0,40.0,80.0
2026-02-07,Swiggy,item,Garlic Bread Supreme[non-veg],1.0,40.0,40.0
2026-02-07,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2026-02-07,POS,item,Super Saver Meal Regular,3.0,40.0,120.0
2026-02-07,POS,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2026-02-07,POS,item,Combo Delight Non-veg,1.0,20.0,20.0
2026-02-07,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2026-02-07,POS,item,Burger Combo @ 169,1.0,0.0,0.0
2026-02-07,POS,item,Burger Combo @ 179,1.0,0.0,0.0
2026-02-07,POS,item,Chicken Pasta,3.0,0.0,0.0
2026-02-07,POS,item,Chikku Shake,1.0,0.0,0.0
2026-02-07,POS,item,French Fries,3.0,0.0,0.0
2026-02-07,POS,item,Fresh Garden Mint,2.0,0.0,0.0
2026-02-07,POS,item,Garlic Bread,1.0,0.0,0.0
2026-02-07,POS,item,Green Apple,1.0,0.0,0.0
2026-02-07,POS,item,Loaded Fries,3.0,0.0,0.0
2026-02-07,POS,item,Mdew 250ml Pet,1.0,0.0,0.0
2026-02-07,POS,item,Mint Lime Juice,2.0,0.0,0.0
2026-02-07,POS,item,Mixed Chicken Salad,2.0,0.0,0.0
2026-02-07,POS,item,Pepsi 250ml Pet,2.0,0.0,0.0
2026-02-07,POS,item,Pepsi@40rs,1.0,0.0,0.0
2026-02-07,POS,item,Peri Peri Dip,1.0,0.0,0.0
2026-02-07,POS,item,Pizza Upgrade,1.0,0.0,0.0
2026-02-07,POS,item,Regular Chicken Burger,7.0,0.0,0.0
2026-02-07,POS,item,Veg Pasta,1.0,0.0,0.0
2026-02-07,POS,item,Watermelon Juice,1.0,0.0,0.0
2026-02-06,POS,item,9 Inch - Medium Pizza,9.0,75.0,675.0
2026-02-06,Swiggy,item,9 Inch - Medium Pizza,1.0,75.0,75.0
2026-02-06,POS,item,7 Inch - Regular Pizza,3.0,40.0,120.0
2026-02-06,POS,item,Garlic Bread With Cheese,3.0,40.0,120.0
2026-02-06,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2026-02-06,POS,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2026-02-06,POS,item,Combo Delight Non-veg,1.0,20.0,20.0
2026-02-06,POS,item,7up @50rs,1.0,0.0,0.0
2026-02-06,POS,item,Blue Mojito,2.0,0.0,0.0
2026-02-06,POS,item,Cheesy Fries,1.0,0.0,0.0
